"","site.name","year","slope","pvalue","sig","LTER","n"
"689","MPR",2010,-2.14700984581579,1.15601823760148e-12,"sig","LUQ",50
"690","MPR",2011,-1.48594221957452,3.07980807473527e-11,"sig","LUQ",50
"691","MPR",2012,-1.94397707796098,5.64653309784458e-07,"sig","LUQ",40
"692","MPR",2013,-1.41671726445677,3.78102741807126e-07,"sig","LUQ",50
"693","MPR",2014,-2.12451262811087,1.59370605409249e-12,"sig","LUQ",51
"694","MPR",2015,-3.11283419051164,1.60479047330374e-07,"sig","LUQ",52
"695","MQ02.1M",1997,-0.251280226450431,0.496912166147246,"not sig","UMR",16
"696","MQ02.1M",1998,0.931564794576955,0.146688729833251,"not sig","UMR",10
"697","MQ02.1M",1999,1.85539967179335,0.123677312259335,"not sig","UMR",17
"698","MQ02.1M",2000,0.286601851797527,0.526624422826873,"not sig","UMR",19
"699","MQ02.1M",2001,-0.577534713388968,0.340153295857906,"not sig","UMR",18
"700","MQ02.1M",2002,-0.0738641784687942,0.939203375559113,"not sig","UMR",16
"701","MQ02.1M",2004,0.498257133267921,0.598665373259472,"not sig","UMR",10
"702","MQ02.1M",2005,-0.166830181202126,0.490226686851386,"not sig","UMR",14
"703","MQ02.1M",2006,-1.04150925660428,0.277732521726361,"not sig","UMR",13
"704","MQ02.1M",2007,-0.260932583831512,0.618785403303525,"not sig","UMR",11
"705","MQ02.1M",2008,-1.69715204155827,0.277075424747634,"not sig","UMR",11
"706","MQ02.1M",2009,0.0997562332892763,0.917514511343515,"not sig","UMR",11
"707","MQ02.1M",2010,-3.05256325907752,0.0371974706022623,"sig","UMR",11
"708","MQ02.1M",2011,0.456191360267533,0.466206738093691,"not sig","UMR",14
"709","MQ02.1M",2012,1.38731044074037,0.00925707414835476,"sig","UMR",14
"710","MQ02.1M",2013,-2.77309398048441,0.078380376192802,"not sig","UMR",12
"711","MQ02.1M",2014,0.377242100356726,0.64290856761411,"not sig","UMR",11
"712","MQ02.1M",2015,0.36348886548532,0.451471266439194,"not sig","UMR",14
"713","MQ02.1M",2016,-0.180849105052507,0.468224586361044,"not sig","UMR",12
"714","MQ02.1M",2017,-0.289214842893032,0.651095092923638,"not sig","UMR",9
"715","MQ02.1M",2018,0.650174612832958,0.0708235395565316,"not sig","UMR",13
"716","MQ02.1M",2019,1.04782870869437,0.205864663176206,"not sig","UMR",13
"717","Ob",2004,-1.49435796185877,0.00173886446420185,"sig","GRO",7
"718","Ob",2005,-1.31022251593454,0.049675467505414,"sig","GRO",7
"719","Ob",2006,1.57329968704379,NA,NA,"GRO",2
"720","Ob",2009,-2.025055556155,0.0137631167533699,"sig","GRO",5
"721","Ob",2010,-1.76188179990913,0.0335290999554027,"sig","GRO",5
"722","Ob",2011,-1.14574090357872,0.132021797290339,"not sig","GRO",5
"723","Ob",2012,-1.05587376421233,0.240741308478736,"not sig","GRO",4
"724","Ob",2013,-1.10443980056019,0.0825774616089812,"not sig","GRO",6
"725","Ob",2014,-1.69638889459824,0.000670256360805242,"sig","GRO",6
"726","Ob",2015,-0.559946306820844,0.169102177090588,"not sig","GRO",6
"727","Ob",2016,-1.2257069517594,0.0329601471230015,"sig","GRO",6
"728","Ob",2017,-1.9651243800583,0.000504760041961724,"sig","GRO",6
"729","Ob",2018,-1.81230416577117,0.000180157759172507,"sig","GRO",6
"730","Ob",2019,-1.9400215648654,0.0184826642964625,"sig","GRO",4
"731","Onyx River at Lake Vanda Weir",1996,1.89419650845526,0.189891036516931,"not sig","MCM",3
"732","Onyx River at Lake Vanda Weir",1997,-0.483197848497941,0.865526193326017,"not sig","MCM",3
"733","Onyx River at Lake Vanda Weir",1998,-58.7568320722486,0.213509568195069,"not sig","MCM",4
"734","Onyx River at Lake Vanda Weir",1999,1.21628268914094,NA,NA,"MCM",2
"735","Onyx River at Lake Vanda Weir",2000,-8.00600654979688,0.00578843601722035,"sig","MCM",4
"736","Onyx River at Lake Vanda Weir",2002,-30.1491338632131,NA,NA,"MCM",2
"737","Onyx River at Lake Vanda Weir",2004,-7.95154967825225,0.741232617384689,"not sig","MCM",3
"738","Onyx River at Lake Vanda Weir",2005,3.71118408400026,0.913585445474482,"not sig","MCM",3
"739","Onyx River at Lake Vanda Weir",2006,-1.0206961439761,0.629541960185117,"not sig","MCM",4
"740","Onyx River at Lake Vanda Weir",2007,-0.685000848418701,0.794977676491554,"not sig","MCM",3
"741","Onyx River at Lake Vanda Weir",2009,-10.5935811208919,0.174106423034963,"not sig","MCM",8
"742","Onyx River at Lake Vanda Weir",2010,2.09245717131625,0.835124424169457,"not sig","MCM",6
"743","Onyx River at Lake Vanda Weir",2011,-131.51939521732,NA,NA,"MCM",2
"744","Onyx River at Lake Vanda Weir",2012,-8.14594401575337,0.0110336658977897,"sig","MCM",5
"745","Onyx River at Lake Vanda Weir",2013,-7.47016915882408,0.287305732470199,"not sig","MCM",4
"746","Onyx River at Lake Vanda Weir",2014,-6.38887723867243,0.740410428971245,"not sig","MCM",3
"747","Onyx River at Lake Vanda Weir",2015,-19.2514608870605,0.315221738158103,"not sig","MCM",5
"748","Onyx River at Lake Vanda Weir",2016,0.558098452257858,0.928448758445083,"not sig","MCM",4
"749","Onyx River at Lake Vanda Weir",2017,-1.67776112731917,0.884408512399418,"not sig","MCM",3
"750","Onyx River at Lake Vanda Weir",2018,-16.9448226742337,0.235823427749393,"not sig","MCM",3
"751","Onyx River at Lake Vanda Weir",2019,-7.3194176894548,0.0412481234694336,"sig","MCM",3
"752","Onyx River at Lower Wright Weir",1996,-6.69412407440702,0.817757659089442,"not sig","MCM",3
"753","Onyx River at Lower Wright Weir",1997,0.403482389474661,0.855947630437162,"not sig","MCM",3
"754","Onyx River at Lower Wright Weir",1998,-10.5545032945731,0.668863374350668,"not sig","MCM",4
"755","Onyx River at Lower Wright Weir",1999,1.91783990319354,NA,NA,"MCM",2
"756","Onyx River at Lower Wright Weir",2000,-17.2171092932065,0.0337128690560029,"sig","MCM",5
"757","Onyx River at Lower Wright Weir",2001,-113.170314194278,NA,NA,"MCM",2
"758","Onyx River at Lower Wright Weir",2002,-5.73324153680464,NA,NA,"MCM",2
"759","Onyx River at Lower Wright Weir",2003,-0.0973821370447578,0.959016837831576,"not sig","MCM",3
"760","Onyx River at Lower Wright Weir",2006,1.45501873858667,0.107724978391155,"not sig","MCM",5
"761","Onyx River at Lower Wright Weir",2007,-0.0612169731579189,0.991309356288798,"not sig","MCM",3
"762","Onyx River at Lower Wright Weir",2008,-2.58350563335266,0.809550648048865,"not sig","MCM",6
"763","Onyx River at Lower Wright Weir",2009,9.23999785699936,0.0561467981723401,"not sig","MCM",8
"764","Onyx River at Lower Wright Weir",2010,-10.3992463908197,0.252827849709015,"not sig","MCM",8
"765","Onyx River at Lower Wright Weir",2011,-0.318384377001319,0.908076514764082,"not sig","MCM",3
"766","Onyx River at Lower Wright Weir",2012,-2.60116985821754,0.276825302427309,"not sig","MCM",4
"767","Onyx River at Lower Wright Weir",2013,-3.38582767134636,0.85009214402265,"not sig","MCM",4
"768","Onyx River at Lower Wright Weir",2014,-2.33565778453649,0.918377545035273,"not sig","MCM",3
"769","Onyx River at Lower Wright Weir",2015,-2.8669438213425,0.839450675610811,"not sig","MCM",4
"770","Onyx River at Lower Wright Weir",2016,26.5633072284948,0.570640434948006,"not sig","MCM",4
"771","Onyx River at Lower Wright Weir",2017,1.60743568307874,0.792326097462047,"not sig","MCM",5
"772","Onyx River at Lower Wright Weir",2018,-6.75458256201927,0.323656977920968,"not sig","MCM",5
"773","Onyx River at Lower Wright Weir",2019,-19.72038640077,0.0566435963426068,"not sig","MCM",4
"774","Priscu Stream at B1",1994,-4.29922929479644,0.00249414538206937,"sig","MCM",4
"775","Priscu Stream at B1",1995,-6.41183426572223,NA,NA,"MCM",2
"776","Priscu Stream at B1",1996,-1.27321721442243,NA,NA,"MCM",2
"777","Priscu Stream at B1",1997,-2.63899837979689,0.424797353668824,"not sig","MCM",4
"778","Priscu Stream at B1",1998,1.75852252772022,0.470350259324066,"not sig","MCM",4
"779","Priscu Stream at B1",1999,-3.24958754206011,0.00624781265261785,"sig","MCM",4
"780","Priscu Stream at B1",2000,0.127782977905287,0.867665149022766,"not sig","MCM",7
"781","Priscu Stream at B1",2001,2.86603027384419,0.481438002953434,"not sig","MCM",4
"782","Priscu Stream at B1",2002,0.451363897611791,0.94209692458563,"not sig","MCM",4
"783","Priscu Stream at B1",2003,-2.3034592794572,0.460476155650305,"not sig","MCM",4
"784","Priscu Stream at B1",2004,0.139006577491731,0.976923668187802,"not sig","MCM",6
"785","Priscu Stream at B1",2006,1.41320225912611,0.679969297515843,"not sig","MCM",3
"786","Priscu Stream at B1",2008,-5.62217310246624,0.0118462224469738,"sig","MCM",7
"787","Priscu Stream at B1",2009,-0.791784870380154,0.670343462155988,"not sig","MCM",7
"788","Priscu Stream at B1",2010,-1.83943901302256,0.29595466001656,"not sig","MCM",7
"789","Q1",1987,-0.968103912583983,0.00259160654706844,"sig","LUQ",55
"790","Q1",1988,-0.955458581780396,0.00013307033854794,"sig","LUQ",21
"791","Q1",1989,-0.68492890801809,0.148027022418436,"not sig","LUQ",26
"792","Q1",1990,-2.04386714271933,2.52364472556221e-05,"sig","LUQ",17
"793","Q1",1991,-0.685854482233307,0.0169811895124668,"sig","LUQ",24
"794","Q1",1992,-1.90759755508703,9.60769465328783e-06,"sig","LUQ",52
"795","Q1",1993,-1.24712611800926,0.000537985040626713,"sig","LUQ",46
"796","Q1",1994,-2.62113700700817,3.49882511455378e-10,"sig","LUQ",52
"797","Q1",1995,-3.53383727111892,0.000142919275015852,"sig","LUQ",24
"798","Q1",1996,-0.579769873328519,0.00151760374184604,"sig","LUQ",45
"799","Q1",1997,0.133316807194099,0.381372407463209,"not sig","LUQ",47
"800","Q1",1998,-0.960883976491252,0.00646581402346774,"sig","LUQ",57
"801","Q1",1999,-1.11679904092606,1.28067534232548e-05,"sig","LUQ",52
"802","Q1",2000,-1.82173794961372,8.1361394917452e-06,"sig","LUQ",52
"803","Q1",2001,-0.524400812195766,0.017306970152344,"sig","LUQ",51
"804","Q1",2002,-0.329670833447483,0.128893663886662,"not sig","LUQ",52
"805","Q1",2003,-1.62250882789263,0.000126579132412665,"sig","LUQ",50
"806","Q1",2004,-1.53174963386486,9.39531506991114e-08,"sig","LUQ",50
"807","Q1",2005,-2.75433753417791,7.11026881608914e-09,"sig","LUQ",51
"808","Q1",2006,-0.747431319471752,0.311454152067617,"not sig","LUQ",15
"809","Q1",2007,0.0384254358576182,0.898115987041205,"not sig","LUQ",49
"810","Q1",2008,-2.12939624900934,1.66883768410819e-05,"sig","LUQ",49
"811","Q1",2009,-0.207590872593896,0.735643171764149,"not sig","LUQ",52
"812","Q1",2010,-0.211285349366731,0.110644802969975,"not sig","LUQ",50
"813","Q1",2011,-0.532547634210047,0.146150343364558,"not sig","LUQ",51
"814","Q1",2012,0.554297520892448,0.297337760268733,"not sig","LUQ",50
"815","Q1",2013,0.663131570699397,0.0411083256573283,"sig","LUQ",48
"816","Q1",2014,0.135584347478066,0.750580062467975,"not sig","LUQ",51
"817","Q2",1987,-0.752283572918737,0.0410059896443901,"sig","LUQ",57
"818","Q2",1988,-1.01236179758366,0.0144924786824726,"sig","LUQ",23
"819","Q2",1989,-0.328493671667943,0.316452636167987,"not sig","LUQ",31
"820","Q2",1990,-1.76701616172783,0.00853790048587874,"sig","LUQ",17
"821","Q2",1991,-0.571316640173899,0.169184389861399,"not sig","LUQ",24
"822","Q2",1992,-1.88794309240906,5.86774979221814e-05,"sig","LUQ",51
"823","Q2",1993,-0.940925288631667,0.0313426419823213,"sig","LUQ",46
"824","Q2",1994,-3.07344401761879,1.70097458289567e-08,"sig","LUQ",38
"825","Q2",1995,-5.74291198368077,3.13362481476638e-06,"sig","LUQ",22
"826","Q2",1996,-0.183006580693589,0.3685175619285,"not sig","LUQ",47
"827","Q2",1997,-0.0799897320929753,0.581760786979365,"not sig","LUQ",47
"828","Q2",1998,-0.766855267218168,0.146465597925896,"not sig","LUQ",56
"829","Q2",1999,-1.78304635060088,2.4640335232731e-06,"sig","LUQ",52
"830","Q2",2000,-2.24358522789703,1.7473457435379e-07,"sig","LUQ",38
"831","Q2",2001,-0.516907995352153,0.0360074283447412,"sig","LUQ",39
"832","Q2",2002,-0.358696209604184,0.13370983613779,"not sig","LUQ",48
"833","Q2",2003,-1.40701806633629,0.00529894356737446,"sig","LUQ",50
"834","Q2",2004,-1.70393286852872,1.862262092131e-06,"sig","LUQ",50
"835","Q2",2005,-2.93027751936595,4.09888809656515e-07,"sig","LUQ",51
"836","Q2",2006,-0.580292866392174,0.524568507229312,"not sig","LUQ",15
"837","Q2",2007,-0.12944574606013,0.791024936734707,"not sig","LUQ",49
"838","Q2",2008,-2.28654153047404,0.00521517607869013,"sig","LUQ",49
"839","Q2",2009,-1.05329832690946,0.189708294896614,"not sig","LUQ",52
"840","Q2",2010,-0.143248285219129,0.858850736760705,"not sig","LUQ",50
"841","Q2",2011,-0.591795253520624,0.23409253311636,"not sig","LUQ",45
"842","Q2",2012,-0.174087999177203,0.844905955608037,"not sig","LUQ",50
"843","Q2",2013,0.499884509146887,0.193896917548986,"not sig","LUQ",48
"844","Q2",2014,0.0188812111075167,0.968986644931063,"not sig","LUQ",52
"845","Q3",1987,-3.51147268905948,4.48576923777371e-14,"sig","LUQ",53
"846","Q3",1988,-1.80853887600161,5.7918564392588e-05,"sig","LUQ",18
"847","Q3",1989,-1.02359886251441,0.0142261834681286,"sig","LUQ",31
"848","Q3",1990,-1.85111350608865,0.00117944229755228,"sig","LUQ",18
"849","Q3",1991,-0.203396386673556,0.121798344736415,"not sig","LUQ",25
"850","Q3",1992,-1.75680667341745,3.6930246848108e-07,"sig","LUQ",51
"851","Q3",1993,-0.689133303311202,0.0351290363516218,"sig","LUQ",47
"852","Q3",1994,-0.102686524650322,0.499250207631116,"not sig","LUQ",51
"853","Q3",1995,-3.19202973846704,2.52049050728736e-06,"sig","LUQ",25
"854","Q3",1996,-0.663651764516606,0.00042960568829184,"sig","LUQ",46
"855","Q3",1997,-0.022968030854633,0.851097300285544,"not sig","LUQ",48
"856","Q3",1998,-0.0683408868536524,0.532924970519068,"not sig","LUQ",53
"857","Q3",1999,-1.54375951714482,3.27919669250407e-06,"sig","LUQ",52
"858","Q3",2000,-0.96110391313803,0.0094584513847252,"sig","LUQ",51
"859","Q3",2001,-0.165011562599178,0.288996881812385,"not sig","LUQ",50
"860","Q3",2002,-0.215904682317235,0.225808717618067,"not sig","LUQ",53
"861","Q3",2003,-1.63131168701802,0.000853493044541139,"sig","LUQ",49
"862","Q3",2004,-0.165025773181253,0.124302425631301,"not sig","LUQ",50
"863","Q3",2005,-0.512293022309571,0.0199813672062644,"sig","LUQ",52
"864","Q3",2006,0.692357176084652,0.196392196601594,"not sig","LUQ",15
"865","Q3",2007,0.254743401521358,0.448976921155153,"not sig","LUQ",49
"866","Q3",2008,-1.54338868747441,0.0015094692341612,"sig","LUQ",49
"867","Q3",2009,-0.828467825899069,0.101991415330256,"not sig","LUQ",52
"868","Q3",2010,-0.187206745475265,0.734822990721215,"not sig","LUQ",50
"869","Q3",2011,-0.658734437008321,0.105099454468079,"not sig","LUQ",49
"870","Q3",2012,-0.0756652947199214,0.928404991398447,"not sig","LUQ",50
"871","Q3",2013,0.786631205963011,0.108052016138054,"not sig","LUQ",49
"872","Q3",2014,0.194319513739832,0.584384782719726,"not sig","LUQ",52
"873","Q3",2015,1.38014174923423,0.135226532507213,"not sig","LUQ",52
"874","QS",1983,-1.07408537958372,0.000171843947744211,"sig","LUQ",32
"875","QS",1984,-3.14596520064065,7.91440067386766e-20,"sig","LUQ",67
"876","QS",1985,-1.61068698976408,2.61578626627164e-14,"sig","LUQ",66
"877","QS",1986,-2.6741887714864,1.17596877188556e-06,"sig","LUQ",45
"878","QS",1987,-4.04006191955764,2.6699007555697e-11,"sig","LUQ",47
"879","QS",1988,-3.1888613288412,3.55189382404843e-07,"sig","LUQ",13
"880","QS",1989,0.0604704428897931,0.879214589494968,"not sig","LUQ",27
"881","QS",1990,-0.387655096260782,0.435449136478449,"not sig","LUQ",19
"882","QS",1991,-2.98224623786572,0.0387993411614752,"sig","LUQ",21
"883","QS",1992,-3.98870416090319,2.12881673433389e-07,"sig","LUQ",51
"884","QS",1993,-4.62753129161208,1.2671152542232e-05,"sig","LUQ",49
"885","QS",1994,-3.12937847663557,7.90158934908669e-06,"sig","LUQ",48
"886","QS",1995,-4.3789885385741,1.71430950096239e-05,"sig","LUQ",22
"887","QS",1996,-0.944524999478242,0.00206335666695544,"sig","LUQ",43
"888","QS",1997,-0.435130075028059,0.0070031111121561,"sig","LUQ",35
"889","QS",1998,-0.845924211152665,0.0629110832131429,"not sig","LUQ",47
"890","QS",1999,-1.76582206708722,0.000569334249320213,"sig","LUQ",32
"891","QS",2000,-2.14372575290392,1.48386775872799e-06,"sig","LUQ",48
"892","QS",2001,-1.72013046626598,0.00286249099433716,"sig","LUQ",50
"893","QS",2002,-0.867015309283788,0.007005886274532,"sig","LUQ",52
"894","QS",2003,-1.75081818781041,1.48083700182517e-09,"sig","LUQ",51
"895","QS",2004,-1.97242039909241,1.15638032721096e-14,"sig","LUQ",52
"896","QS",2005,-2.3651371198786,3.55649354554228e-11,"sig","LUQ",51
"897","QS",2006,-2.88832340548387,5.12426999378489e-09,"sig","LUQ",52
"898","QS",2007,-3.31317837112737,7.57742352509734e-14,"sig","LUQ",51
"899","QS",2008,-3.57992055692947,1.00698507834081e-06,"sig","LUQ",46
"900","QS",2009,-3.8136544438872,6.07618308555678e-12,"sig","LUQ",52
"901","QS",2010,-2.3961096815043,3.70019046027197e-11,"sig","LUQ",50
"902","QS",2011,-1.36040910828866,1.20314522720956e-07,"sig","LUQ",50
"903","QS",2012,-1.68382240158875,8.25916501610183e-06,"sig","LUQ",51
"904","QS",2013,-1.61321206463616,8.3907832382965e-06,"sig","LUQ",52
"905","QS",2014,-2.74845214427502,2.51412130532095e-06,"sig","LUQ",37
"906","RI",1992,-4.11222671054887,0.0180361779266952,"sig","LUQ",8
"907","RI",1993,-0.0646147133879073,0.950338459563325,"not sig","LUQ",7
"908","RI",1994,-0.632780782837783,4.30634164429792e-19,"sig","LUQ",70
"909","RI",1995,-0.65867294231321,2.1617211614053e-10,"sig","LUQ",24
"910","RI",1996,-0.59317514145943,1.78308764477384e-07,"sig","LUQ",52
"911","RI",1997,-0.457417137058911,0.000314682663345944,"sig","LUQ",35
"912","RI",2000,-1.60442553098308,5.21334028939902e-08,"sig","LUQ",49
"913","RI",2001,-1.51851899696937,5.41429048572209e-08,"sig","LUQ",54
"914","RI",2002,-0.129751077922401,0.14756703928767,"not sig","LUQ",51
"915","RI",2003,-1.03771663660722,4.07670002554512e-06,"sig","LUQ",46
"916","RI",2004,-0.977329315459956,6.19309021553388e-07,"sig","LUQ",46
"917","RI",2005,-1.60581092792606,1.19381041176755e-10,"sig","LUQ",48
"918","RI",2006,-1.32625440711342,1.97262749883001e-09,"sig","LUQ",52
"919","RI",2007,-0.222672301501811,0.0133945962193815,"sig","LUQ",50
"920","RI",2008,-1.65488767423919,1.41306686634931e-07,"sig","LUQ",29
"921","RI",2009,-1.46287752873949,2.50571646004065e-06,"sig","LUQ",39
"922","RI",2010,-0.0722102975023982,0.602769808977064,"not sig","LUQ",38
"923","RI",2011,-1.54601637619128,0.000466764958294161,"sig","LUQ",31
"924","RI",2012,-0.264882027046804,0.54989337982092,"not sig","LUQ",26
"925","RI",2013,-0.772142237586307,0.0162018072533968,"sig","LUQ",16
"926","RI",2014,-1.11122847841255,0.000588567762223155,"sig","LUQ",42
"927","RI",2015,-1.13940707916049,3.35176780712842e-06,"sig","LUQ",50
"928","S65",2002,0.844959576585543,0.00733484338499707,"sig","KRR",27
"929","S65",2003,0.543191030674028,0.000497769944660933,"sig","KRR",26
"930","S65",2004,0.340992513518603,0.146901925288975,"not sig","KRR",24
"931","S65",2005,0.0893418502700719,0.641400188120856,"not sig","KRR",22
"932","S65",2008,0.271710330279767,0.252215137883997,"not sig","KRR",22
"933","S65",2009,0.613179987131941,0.000312030814154919,"sig","KRR",24
"934","S65",2010,-0.488945227206907,0.0121017740990345,"sig","KRR",24
"935","S65",2012,-0.178390700587713,0.379062089862191,"not sig","KRR",26
"936","S65",2013,0.752066383845058,0.000170522799265113,"sig","KRR",27
"937","S65",2014,-0.211162667120366,0.407124643048344,"not sig","KRR",26
"938","S65",2015,-0.253822425838385,0.231796875072923,"not sig","KRR",24
"939","S65",2016,-0.0521628596544592,0.854426878317815,"not sig","KRR",12
"940","S65",2017,0.0505686373861709,0.891133878823847,"not sig","KRR",22
"941","S65",2018,0.564781206945011,0.00199001711755217,"sig","KRR",25
"942","S65",2019,-0.906754416313015,0.101530931556385,"not sig","KRR",9
"943","S65A",2002,1.01664056745708,0.00132497706467849,"sig","KRR",27
"944","S65A",2003,0.757258076363853,0.000317060221460343,"sig","KRR",25
"945","S65A",2005,0.0842486010579667,0.686361500394099,"not sig","KRR",23
"946","S65A",2008,0.414585243669737,0.0708379298380348,"not sig","KRR",22
"947","S65A",2010,-0.644598145986801,0.0250207299864924,"sig","KRR",24
"948","S65A",2011,0.506314626280957,0.032247262029612,"sig","KRR",21
"949","S65A",2012,0.183786104414175,0.424884075500424,"not sig","KRR",26
"950","S65A",2013,1.01552477470324,5.32681335025212e-05,"sig","KRR",27
"951","S65A",2014,0.0939600842456676,0.596878908511891,"not sig","KRR",26
"952","S65A",2015,-0.402051913219532,0.15737771784713,"not sig","KRR",24
"953","S65A",2016,0.103459355407384,0.810547300709015,"not sig","KRR",10
"954","S65A",2017,0.584441799419352,0.00837056383799406,"sig","KRR",25
"955","S65A",2018,0.949978699841092,8.74328194896633e-06,"sig","KRR",26
"956","S65A",2019,-1.65989171935352,0.162200406432309,"not sig","KRR",9
"957","S65D",1999,-0.111330800590793,0.731983456702283,"not sig","KRR",26
"958","S65D",2002,1.09373412139482,0.000563309369555919,"sig","KRR",27
"959","S65D",2004,0.835796749159425,0.0423650341394542,"sig","KRR",24
"960","S65D",2005,0.0858170467474351,0.791396997413889,"not sig","KRR",23
"961","S65D",2006,-0.470919263548193,0.00235420911874404,"sig","KRR",25
"962","S65D",2008,0.764686150714895,0.0448562008315561,"sig","KRR",23
"963","S65D",2009,0.578847296411417,0.0574366757059983,"not sig","KRR",24
"964","S65D",2010,-1.07790955396738,0.0005293250787366,"sig","KRR",24
"965","S65D",2011,0.732357828267615,0.0675571485328929,"not sig","KRR",24
"966","S65D",2012,0.248960282979904,0.364879824947047,"not sig","KRR",26
"967","S65D",2013,0.694010021064038,0.00816091870631305,"sig","KRR",27
"968","S65D",2014,0.243454472942145,0.0864881789173476,"not sig","KRR",26
"969","S65D",2015,-0.291041040683104,0.168073069334355,"not sig","KRR",24
"970","S65D",2016,0.117658411554726,0.735045851360745,"not sig","KRR",12
"971","S65D",2017,0.733757709661676,0.00435461484772986,"sig","KRR",25
"972","S65D",2018,0.747704844490956,0.000850702149988323,"sig","KRR",26
"973","S65D",2019,-1.19380638537901,0.200513191686502,"not sig","KRR",9
"974","S65E",2002,1.06796035912331,0.0002989028963028,"sig","KRR",31
"975","S65E",2003,0.658117539704798,0.0640052228194695,"not sig","KRR",30
"976","S65E",2004,0.869977125092267,0.00413177168091958,"sig","KRR",27
"977","S65E",2005,0.0720110935965795,0.7951642658473,"not sig","KRR",27
"978","S65E",2008,0.834808483293584,0.0717030163131867,"not sig","KRR",25
"979","S65E",2009,0.683095340888498,0.00989774418347062,"sig","KRR",27
"980","S65E",2010,-1.00516053603365,0.00214420265485777,"sig","KRR",24
"981","S65E",2012,0.408463863962637,0.247785919392959,"not sig","KRR",26
"982","S65E",2013,0.648460555167863,0.0302347917931378,"sig","KRR",27
"983","S65E",2014,0.320012762573966,0.0876760909037731,"not sig","KRR",26
"984","S65E",2015,-0.211998858292283,0.393640268542481,"not sig","KRR",24
"985","S65E",2017,1.01544620071016,9.6960687927316e-05,"sig","KRR",25
"986","S65E",2018,0.949215385035732,0.000740022072762954,"sig","KRR",23
"987","S65E",2019,-1.29968926166975,0.162362140362512,"not sig","KRR",9
"988","SADDLE STREAM 007",1999,-0.0413463253125645,0.886440621463252,"not sig","NWT",7
"989","SADDLE STREAM 007",2000,-0.640511842445041,0.0253436518688318,"sig","NWT",11
"990","SADDLE STREAM 007",2003,-0.384677996279351,0.202554769691758,"not sig","NWT",14
"991","SADDLE STREAM 007",2004,1.99674025676498,0.0214250543967,"sig","NWT",13
"992","SADDLE STREAM 007",2005,-0.246430165519966,0.131673986965684,"not sig","NWT",15
"993","SADDLE STREAM 007",2006,-0.0173759025845511,0.915196167543914,"not sig","NWT",9
"994","SADDLE STREAM 007",2007,-0.00813184200693276,0.977925870865008,"not sig","NWT",9
"995","SADDLE STREAM 007",2008,-0.309805449190315,0.304480936050986,"not sig","NWT",14
"996","SADDLE STREAM 007",2009,0.310548794616167,0.385603701194332,"not sig","NWT",8
"997","SADDLE STREAM 007",2010,-0.499755850937069,0.0413513575631265,"sig","NWT",8
"998","SADDLE STREAM 007",2011,-0.451906732876346,0.279128769888115,"not sig","NWT",12
"999","SADDLE STREAM 007",2012,-0.809320020083136,0.194046622513889,"not sig","NWT",4
"1000","SADDLE STREAM 007",2013,-0.285884931227993,0.33015610004508,"not sig","NWT",7
"1001","SADDLE STREAM 007",2014,-0.493558238478521,0.31261229262138,"not sig","NWT",10
"1002","SADDLE STREAM 007",2015,-0.524597795415859,0.0488283209324342,"sig","NWT",7
"1003","SADDLE STREAM 007",2016,-0.933279031606154,0.544364704281596,"not sig","NWT",3
"1004","SADDLE STREAM 007",2017,-1.43527281721234,0.0485109286801032,"sig","NWT",6
"1005","SADDLE STREAM 007",2018,-0.0931104229432422,0.615689707052608,"not sig","NWT",5
"1006","Sagehen",1986,-6.32082449224968,0.010498163932764,"sig","Sagehen",4
"1007","Sagehen",1987,-5.56407230554922,0.00369068473563068,"sig","Sagehen",4
"1008","Sagehen",1988,-2.61139814884379,0.0970351561650147,"not sig","Sagehen",6
"1009","Sagehen",1989,-6.47915755100748,0.00450078125142967,"sig","Sagehen",4
"1010","Sagehen",1990,-6.2610734725264,0.000163521793750164,"sig","Sagehen",4
"1011","Sagehen",1991,-6.45956790973865,6.25745394557048e-05,"sig","Sagehen",5
"1012","Sagehen",1992,-6.44398744035418,0.0171945467700301,"sig","Sagehen",4
"1013","Sagehen",1993,-6.30718705895104,0.00192718302145399,"sig","Sagehen",4
"1014","Sagehen",1994,-5.22298718059709,0.090743089537766,"not sig","Sagehen",4
"1015","Sagehen",1995,-7.68317736821211,0.0126078764882998,"sig","Sagehen",4
"1016","Sagehen",2000,-42.2183241059624,NA,NA,"Sagehen",2
"1017","Sagehen",2001,-5.02428254029819,1.36711973376904e-26,"sig","Sagehen",42
"1018","Sagehen",2002,-6.13335046405918,2.49489898612865e-40,"sig","Sagehen",48
"1019","Sagehen",2003,-5.49968115759479,1.34391199390065e-07,"sig","Sagehen",12
"1020","Sagehen",2004,-5.05679932986669,9.39523104378578e-22,"sig","Sagehen",27
"1021","Sagehen",2005,-6.39902047027609,6.77848871202507e-17,"sig","Sagehen",23
"1022","Sagehen",2006,-6.44802200640192,3.16417969126434e-12,"sig","Sagehen",22
"1023","Sagehen",2007,-5.61033417865035,8.21085010195279e-09,"sig","Sagehen",15
"1024","Sagehen",2008,-5.83158628428955,7.20743277288635e-08,"sig","Sagehen",12
"1025","Sagehen",2009,-6.31549497124191,7.86631999141857e-09,"sig","Sagehen",13
"1026","Sagehen",2010,-6.1898942550987,8.43444395274688e-11,"sig","Sagehen",14
