"","site","Date","Si_load_kg.day","se.pred"
"711","Toolik",2001-07-14,95.2720829786457,11.050436016692
"712","Toolik",2001-07-15,94.1698930634182,11.050436016692
"713","Toolik",2001-07-16,90.1154886666548,11.050436016692
"714","Toolik",2001-07-17,86.8493620409727,11.050436016692
"715","Toolik",2001-07-18,85.7486657637002,11.050436016692
"716","Toolik",2001-07-19,86.8844096811,11.050436016692
"717","Toolik",2001-07-20,86.5461029823002,11.050436016692
"718","Toolik",2001-07-21,88.2871371700502,11.050436016692
"719","Toolik",2001-07-22,89.2121303040002,11.050436016692
"720","Toolik",2001-07-23,92.3385435673502,11.050436016692
"721","Toolik",2001-07-23,92.3385435673502,11.050436016692
"722","Toolik",2001-07-24,107.179032705075,11.050436016692
"723","Toolik",2001-07-24,107.179032705075,11.050436016692
"724","Toolik",2001-07-24,107.179032705075,11.050436016692
"725","Toolik",2001-07-24,107.179032705075,11.050436016692
"726","Toolik",2001-07-25,138.0163935276,11.050436016692
"727","Toolik",2001-07-26,146.8412845272,11.050436016692
"728","Toolik",2001-07-26,146.8412845272,11.050436016692
"729","Toolik",2001-07-27,128.9267011998,11.050436016692
"730","Toolik",2001-07-28,126.5588070777,11.050436016692
"731","Toolik",2001-07-29,153.02981491875,11.050436016692
"732","Toolik",2001-07-29,153.02981491875,11.050436016692
"733","Toolik",2001-07-30,241.4396632554,11.050436016692
"734","Toolik",2001-07-31,217.384803234,11.050436016692
"735","Toolik",2001-08-01,180.8782648731,11.050436016692
"736","Toolik",2001-08-02,170.221213873672,11.050436016692
"737","Toolik",2001-08-03,183.386424401743,11.050436016692
"738","Toolik",2001-08-04,203.815594825072,11.050436016692
"739","Toolik",2001-08-05,186.620003507443,11.050436016692
"740","Toolik",2001-08-06,171.927176895129,11.050436016692
"741","Toolik",2001-08-07,159.246951595714,11.050436016692
"742","Toolik",2001-08-08,148.070350944,11.050436016692
"743","Toolik",2001-08-09,143.97342244488,11.050436016692
"744","Toolik",2001-08-10,146.58309564912,11.050436016692
"745","Toolik",2001-08-11,166.60747521756,11.050436016692
"746","Toolik",2001-08-12,172.4843964249,11.050436016692
"747","Toolik",2001-08-13,168.7319320896,11.050436016692
"748","Toolik",2001-08-14,188.022521605102,11.050436016692
"749","Toolik",2001-08-15,311.886798035279,11.050436016692
"750","Toolik",2001-08-16,338.510630802124,11.050436016692
"751","Toolik",2001-08-17,272.223733461992,11.050436016692
"752","Toolik",2001-08-18,223.26700129631,11.050436016692
"753","Toolik",2001-08-19,190.135433521886,11.050436016692
"754","Toolik",2001-08-20,168.437331181731,11.050436016692
"755","Toolik",2001-08-21,155.671689790662,11.050436016692
"756","Toolik",2001-08-22,148.149128989151,11.050436016692
"757","Toolik",2001-08-23,143.831913912381,11.050436016692
"758","Toolik",2001-08-24,141.034641536885,11.050436016692
"759","Toolik",2002-06-05,8.76065176999385,11.050436016692
"760","Toolik",2002-06-06,8.86351928319953,11.050436016692
"761","Toolik",2002-06-07,8.23043702252768,11.050436016692
"762","Toolik",2002-06-08,7.29958567996125,11.050436016692
"763","Toolik",2002-06-09,6.69583352822191,11.050436016692
"764","Toolik",2002-06-10,6.24025164915434,11.050436016692
"765","Toolik",2002-06-11,5.61514076632213,11.050436016692
"766","Toolik",2002-06-12,4.80751056902511,11.050436016692
"767","Toolik",2002-06-13,4.69367995650923,11.050436016692
