,Date,Q,month,site
1129,7/15/1995,0.00043,7,TW_Weir
1130,7/16/1995,0.00043,7,TW_Weir
1131,7/17/1995,0.00035,7,TW_Weir
1132,7/18/1995,0.00081,7,TW_Weir
1133,7/19/1995,0.00135,7,TW_Weir
1134,7/20/1995,0.01147,7,TW_Weir
1135,7/21/1995,0.01111,7,TW_Weir
1136,7/22/1995,0.00441,7,TW_Weir
1137,7/23/1995,0.00208,7,TW_Weir
1138,7/24/1995,0.00157,7,TW_Weir
1139,7/25/1995,0.00143,7,TW_Weir
1140,7/26/1995,0.00062,7,TW_Weir
1141,7/27/1995,0.00048,7,TW_Weir
1142,7/28/1995,0.00031,7,TW_Weir
1143,7/29/1995,0.00024,7,TW_Weir
1144,7/30/1995,0.00066,7,TW_Weir
1145,7/31/1995,0.00135,7,TW_Weir
1146,8/1/1995,0.00177,8,TW_Weir
1147,8/2/1995,0.00177,8,TW_Weir
1148,8/3/1995,0.00266,8,TW_Weir
1149,8/4/1995,0.00208,8,TW_Weir
1150,8/5/1995,0.0016,8,TW_Weir
1151,8/6/1995,0.00149,8,TW_Weir
1152,8/7/1995,0.00135,8,TW_Weir
1153,8/8/1995,0.00059,8,TW_Weir
1154,8/9/1995,0.00046,8,TW_Weir
1155,8/10/1995,0.00043,8,TW_Weir
1156,8/11/1995,0.00044,8,TW_Weir
1157,8/12/1995,0.00048,8,TW_Weir
1158,8/13/1995,0.00048,8,TW_Weir
1159,8/14/1995,0.00087,8,TW_Weir
1444,5/25/1996,0.00512,5,TW_Weir
1445,5/26/1996,0.00347,5,TW_Weir
1446,5/27/1996,0.00347,5,TW_Weir
1447,5/28/1996,NA,5,TW_Weir
1448,5/29/1996,0.01255,5,TW_Weir
1449,5/30/1996,0.00883,5,TW_Weir
1450,5/31/1996,0.00801,5,TW_Weir
1451,6/1/1996,NA,6,TW_Weir
1452,6/2/1996,NA,6,TW_Weir
1453,6/3/1996,0.00983,6,TW_Weir
1454,6/4/1996,NA,6,TW_Weir
1455,6/5/1996,0.00404,6,TW_Weir
1456,6/6/1996,0.003361429,6,TW_Weir
1457,6/7/1996,0.001779024,6,TW_Weir
1458,6/8/1996,NA,6,TW_Weir
1459,6/9/1996,NA,6,TW_Weir
1460,6/10/1996,NA,6,TW_Weir
1461,6/11/1996,NA,6,TW_Weir
1462,6/12/1996,NA,6,TW_Weir
1463,6/13/1996,NA,6,TW_Weir
1464,6/14/1996,NA,6,TW_Weir
1465,6/15/1996,NA,6,TW_Weir
1466,6/16/1996,NA,6,TW_Weir
1467,6/17/1996,NA,6,TW_Weir
1468,6/18/1996,NA,6,TW_Weir
1469,6/19/1996,NA,6,TW_Weir
1470,6/20/1996,NA,6,TW_Weir
1471,6/21/1996,NA,6,TW_Weir
1472,6/22/1996,NA,6,TW_Weir
1473,6/23/1996,0.001673529,6,TW_Weir
1474,6/24/1996,0.001377083,6,TW_Weir
1475,6/25/1996,0.000735208,6,TW_Weir
1476,6/26/1996,0.00076,6,TW_Weir
1477,6/27/1996,0.000861042,6,TW_Weir
1478,6/28/1996,0.000703429,6,TW_Weir
1479,6/29/1996,NA,6,TW_Weir
1480,6/30/1996,NA,6,TW_Weir
1481,7/1/1996,NA,7,TW_Weir
1482,7/2/1996,NA,7,TW_Weir
1483,7/3/1996,NA,7,TW_Weir
1484,7/4/1996,NA,7,TW_Weir
1485,7/5/1996,NA,7,TW_Weir
1486,7/6/1996,NA,7,TW_Weir
1487,7/7/1996,NA,7,TW_Weir
1488,7/8/1996,NA,7,TW_Weir
1489,7/9/1996,NA,7,TW_Weir
1490,7/10/1996,NA,7,TW_Weir
1491,7/11/1996,NA,7,TW_Weir
1492,7/12/1996,NA,7,TW_Weir
1493,7/13/1996,0.000327895,7,TW_Weir
1494,7/14/1996,0.002170625,7,TW_Weir
1495,7/15/1996,0.003580625,7,TW_Weir
1496,7/16/1996,0.00199625,7,TW_Weir
1497,7/17/1996,0.000948958,7,TW_Weir
1498,7/18/1996,0.000506458,7,TW_Weir
1499,7/19/1996,0.000357708,7,TW_Weir
1500,7/20/1996,0.000545417,7,TW_Weir
1501,7/21/1996,0.001365,7,TW_Weir
1502,7/22/1996,0.005242083,7,TW_Weir
1503,7/23/1996,0.003204792,7,TW_Weir
1504,7/24/1996,0.000948125,7,TW_Weir
1505,7/25/1996,0.000482692,7,TW_Weir
1506,7/26/1996,NA,7,TW_Weir
1507,7/27/1996,NA,7,TW_Weir
1508,7/28/1996,0.000991818,7,TW_Weir
1509,7/29/1996,0.002212292,7,TW_Weir
1510,7/30/1996,0.003722292,7,TW_Weir
1511,7/31/1996,0.00228125,7,TW_Weir
1512,8/1/1996,0.001259167,8,TW_Weir
1513,8/2/1996,0.000672292,8,TW_Weir
1514,8/3/1996,0.000470833,8,TW_Weir
1515,8/4/1996,0.000801667,8,TW_Weir
1516,8/5/1996,0.000829792,8,TW_Weir
1517,8/6/1996,0.00077,8,TW_Weir
1518,8/7/1996,0.000667292,8,TW_Weir
1519,8/8/1996,0.000452292,8,TW_Weir
1520,8/9/1996,0.000444792,8,TW_Weir
1521,8/10/1996,0.0006325,8,TW_Weir
1522,8/11/1996,0.000935833,8,TW_Weir
1523,8/12/1996,0.000624167,8,TW_Weir
1524,8/13/1996,0.000293958,8,TW_Weir
1525,8/14/1996,0.000207917,8,TW_Weir
1526,8/15/1996,0.00019,8,TW_Weir
1527,8/16/1996,0.000585,8,TW_Weir
1528,8/17/1996,0.00143875,8,TW_Weir
1529,8/18/1996,0.001086875,8,TW_Weir
1530,8/19/1996,0.000738125,8,TW_Weir
1531,8/20/1996,0.000487917,8,TW_Weir
1532,8/21/1996,0.000399167,8,TW_Weir
1533,8/22/1996,0.000392083,8,TW_Weir
1534,8/23/1996,0.000472609,8,TW_Weir
1829,6/14/1997,0.000934,6,TW_Weir
1830,6/15/1997,0.016481667,6,TW_Weir
1831,6/16/1997,0.005820417,6,TW_Weir
1832,6/17/1997,0.002060833,6,TW_Weir
1833,6/18/1997,0.001227083,6,TW_Weir
1834,6/19/1997,0.000755833,6,TW_Weir
1835,6/20/1997,0.000257826,6,TW_Weir
1836,6/21/1997,0.00013125,6,TW_Weir
1837,6/22/1997,4.00E-05,6,TW_Weir
1838,6/23/1997,4.00E-05,6,TW_Weir
1839,6/24/1997,4.00E-05,6,TW_Weir
1840,6/25/1997,4.00E-05,6,TW_Weir
1841,6/26/1997,4.00E-05,6,TW_Weir
1842,6/27/1997,4.00E-05,6,TW_Weir
1843,6/28/1997,4.00E-05,6,TW_Weir
1844,6/29/1997,4.00E-05,6,TW_Weir
1845,6/30/1997,4.00E-05,6,TW_Weir
1846,7/1/1997,2.25E-05,7,TW_Weir
1847,7/2/1997,0,7,TW_Weir
1848,7/3/1997,0.022816667,7,TW_Weir
1849,7/4/1997,0.00577625,7,TW_Weir
1850,7/5/1997,0.002366667,7,TW_Weir
1851,7/6/1997,0.0016325,7,TW_Weir
1852,7/7/1997,0.00167,7,TW_Weir
1853,7/8/1997,0.001615417,7,TW_Weir
1854,7/9/1997,0.003,7,TW_Weir
1855,7/10/1997,0.002989167,7,TW_Weir
1856,7/11/1997,0.00198,7,TW_Weir
1857,7/12/1997,0.001342917,7,TW_Weir
1858,7/13/1997,0.001168333,7,TW_Weir
1859,7/14/1997,0.0289125,7,TW_Weir
1860,7/15/1997,0.007004167,7,TW_Weir
1861,7/16/1997,0.005367917,7,TW_Weir
1862,7/17/1997,0.00474875,7,TW_Weir
1863,7/18/1997,0.004194167,7,TW_Weir
1864,7/19/1997,0.00370125,7,TW_Weir
1865,7/20/1997,0.003256667,7,TW_Weir
1866,7/21/1997,0.002507083,7,TW_Weir
1867,7/22/1997,0.002864167,7,TW_Weir
1868,7/23/1997,0.002058333,7,TW_Weir
1869,7/24/1997,0.001412083,7,TW_Weir
1870,7/25/1997,0.001054583,7,TW_Weir
1871,7/26/1997,0.001927917,7,TW_Weir
1872,7/27/1997,0.006337917,7,TW_Weir
1873,7/28/1997,0.004004583,7,TW_Weir
1874,7/29/1997,0.001604583,7,TW_Weir
1875,7/30/1997,0.000941667,7,TW_Weir
1876,7/31/1997,0.000735417,7,TW_Weir
1877,8/1/1997,0.00067,8,TW_Weir
1878,8/2/1997,0.00067,8,TW_Weir
1879,8/3/1997,0.000624167,8,TW_Weir
1880,8/4/1997,0.00061,8,TW_Weir
1881,8/5/1997,0.000585417,8,TW_Weir
1882,8/6/1997,0.005472917,8,TW_Weir
1883,8/7/1997,0.003820417,8,TW_Weir
1884,8/8/1997,0.004339167,8,TW_Weir
1885,8/9/1997,0.003025,8,TW_Weir
1886,8/10/1997,0.00162625,8,TW_Weir
1887,8/11/1997,0.00122625,8,TW_Weir
1888,8/12/1997,0.00125375,8,TW_Weir
1889,8/13/1997,0.016579091,8,TW_Weir
1890,8/14/1997,NA,8,TW_Weir
1891,8/15/1997,0.0037875,8,TW_Weir
1892,8/16/1997,0.002112083,8,TW_Weir
1893,8/17/1997,0.002476667,8,TW_Weir
1894,8/18/1997,0.0034,8,TW_Weir
