Date,Si,site.name
1/26/1999,36.64081358,Q1
2/2/1999,38.13288912,Q1
2/9/1999,41.22585678,Q1
2/16/1999,40.71814602,Q1
2/23/1999,9.485320389,Q1
3/2/1999,39.29486305,Q1
3/9/1999,39.15635465,Q1
3/16/1999,36.48735068,Q1
3/23/1999,34.3264014,Q1
3/30/1999,35.18431995,Q1
4/6/1999,39.61429323,Q1
4/13/1999,37.89088959,Q1
4/20/1999,40.66261566,Q1
4/27/1999,40.05573422,Q1
5/4/1999,41.00737778,Q1
5/11/1999,40.47690313,Q1
5/18/1999,42.09414116,Q1
5/25/1999,40.86842308,Q1
6/1/1999,35.08322723,Q1
6/8/1999,37.03303437,Q1
6/15/1999,36.54702887,Q1
6/22/1999,35.92240453,Q1
6/29/1999,39.0824401,Q1
7/6/1999,30.74962128,Q1
7/13/1999,6.221956372,Q1
7/20/1999,32.79199826,Q1
7/27/1999,23.61821055,Q1
8/3/1999,19.26993795,Q1
8/10/1999,38.33347718,Q1
8/17/1999,37.72782433,Q1
8/24/1999,22.42643651,Q1
8/31/1999,38.50671978,Q1
9/7/1999,36.35510048,Q1
9/14/1999,16.22261568,Q1
9/21/1999,25.60847941,Q1
9/28/1999,12.90131643,Q1
10/5/1999,36.51792878,Q1
10/12/1999,26.83049347,Q1
10/19/1999,38.80735284,Q1
10/26/1999,36.59950277,Q1
11/2/1999,29.57765828,Q1
11/9/1999,34.7279943,Q1
11/16/1999,5.941832741,Q1
11/23/1999,28.30039627,Q1
11/30/1999,33.32095218,Q1
12/7/1999,21.04150903,Q1
12/14/1999,34.26294239,Q1
12/21/1999,32.51630519,Q1
12/28/1999,34.81012087,Q1
1/4/2000,32.48610652,Q1
1/11/2000,33.86649062,Q1
1/18/2000,35.19324343,Q1
1/25/2000,37.23539161,Q1
2/1/2000,37.87033219,Q1
2/8/2000,35.28992236,Q1
2/15/2000,38.03357731,Q1
2/22/2000,32.98594957,Q1
2/29/2000,40.48673637,Q1
3/7/2000,38.92652828,Q1
3/14/2000,39.23701598,Q1
3/21/2000,39.54192959,Q1
3/28/2000,40.08058687,Q1
4/4/2000,40.30855442,Q1
4/11/2000,36.42008841,Q1
4/18/2000,38.06798928,Q1
4/25/2000,40.19036645,Q1
5/2/2000,38.70166502,Q1
5/9/2000,38.63667513,Q1
5/16/2000,35.59043796,Q1
5/23/2000,37.94476841,Q1
5/30/2000,12.8477522,Q1
6/6/2000,37.30830317,Q1
6/13/2000,21.68569239,Q1
6/20/2000,38.13847962,Q1
6/27/2000,38.93468927,Q1
7/5/2000,38.47150167,Q1
7/11/2000,38.28784661,Q1
7/18/2000,38.74913906,Q1
7/25/2000,37.80809874,Q1
8/1/2000,28.6369061,Q1
8/8/2000,37.62127132,Q1
8/15/2000,32.88111575,Q1
8/22/2000,38.71661586,Q1
8/29/2000,38.56217424,Q1
9/5/2000,38.20307079,Q1
9/12/2000,37.13924232,Q1
9/19/2000,29.86818963,Q1
9/26/2000,36.43993735,Q1
10/3/2000,13.48044455,Q1
10/10/2000,36.03828591,Q1
10/17/2000,38.48538611,Q1
10/24/2000,34.19718333,Q1
10/31/2000,37.6018163,Q1
11/7/2000,36.64867908,Q1
11/14/2000,37.69749212,Q1
11/21/2000,35.27611779,Q1
11/28/2000,36.9337569,Q1
12/5/2000,40.65361585,Q1
12/12/2000,34.53597053,Q1
12/19/2000,33.43475844,Q1
12/26/2000,37.49852403,Q1
1/2/2001,37.21410597,Q1
1/9/2001,39.33138373,Q1
1/16/2001,37.42902275,Q1
1/23/2001,38.55440694,Q1
1/30/2001,28.95397656,Q1
2/6/2001,38.30545249,Q1
2/13/2001,37.2803477,Q1
2/20/2001,33.33435331,Q1
2/27/2001,36.34121002,Q1
3/6/2001,35.90027091,Q1
3/13/2001,36.5342062,Q1
3/20/2001,36.58408634,Q1
4/3/2001,45.01699487,Q1
4/10/2001,42.52748727,Q1
4/17/2001,42.50869858,Q1
4/24/2001,19.39098319,Q1
5/1/2001,28.65977745,Q1
5/8/2001,4.46336982,Q1
5/15/2001,42.20707233,Q1
5/22/2001,40.67490664,Q1
5/29/2001,38.02159776,Q1
6/5/2001,10.1856644,Q1
6/12/2001,36.26989004,Q1
6/19/2001,42.29543807,Q1
6/26/2001,40.74631581,Q1
7/3/2001,39.01135547,Q1
7/10/2001,39.73787149,Q1
7/17/2001,38.67908553,Q1
7/24/2001,38.96555998,Q1
7/31/2001,30.70846906,Q1
8/7/2001,38.2731176,Q1
8/14/2001,4.587781338,Q1
8/21/2001,37.07993066,Q1
8/28/2001,29.83661501,Q1
9/4/2001,39.54041634,Q1
9/11/2001,45.10457496,Q1
9/18/2001,46.19448323,Q1
9/25/2001,45.10983244,Q1
10/2/2001,46.36541006,Q1
10/9/2001,43.27165584,Q1
10/16/2001,37.05815888,Q1
10/23/2001,35.1128085,Q1
10/30/2001,22.63657147,Q1
11/6/2001,40.52281909,Q1
11/13/2001,19.28987,Q1
11/20/2001,39.97383922,Q1
11/27/2001,38.25328584,Q1
12/4/2001,38.81605956,Q1
12/11/2001,31.806291,Q1
12/18/2001,31.43861412,Q1
12/26/2001,4.910074064,Q1
1/2/2002,5.863379,Q1
1/8/2002,21.199,Q1
1/15/2002,22.95715,Q1
1/22/2002,25.52986,Q1
1/29/2002,38.63696949,Q1
2/5/2002,42.35686222,Q1
2/12/2002,12.77691256,Q1
2/26/2002,8.831854659,Q1
3/5/2002,41.27833196,Q1
3/12/2002,40.47651339,Q1
3/19/2002,40.6945706,Q1
3/26/2002,42.35005436,Q1
4/2/2002,41.00348732,Q1
4/9/2002,20.84698613,Q1
4/16/2002,7.162658539,Q1
4/23/2002,33.47951302,Q1
4/30/2002,39.65930006,Q1
5/7/2002,32.08630852,Q1
5/14/2002,39.1291756,Q1
5/21/2002,41.06134745,Q1
5/28/2002,33.75463184,Q1
6/4/2002,34.16623796,Q1
6/11/2002,35.82911062,Q1
6/18/2002,38.06041618,Q1
6/25/2002,35.21601473,Q1
7/2/2002,13.5949124,Q1
7/9/2002,12.19202433,Q1
7/16/2002,27.63972509,Q1
7/23/2002,18.56106301,Q1
7/30/2002,34.53360605,Q1
8/6/2002,33.14361512,Q1
8/13/2002,36.77008722,Q1
8/20/2002,39.59008229,Q1
8/27/2002,42.00925523,Q1
9/3/2002,41.77848103,Q1
9/10/2002,43.87901053,Q1
9/17/2002,36.88235642,Q1
9/24/2002,28.3338406,Q1
10/1/2002,43.93837077,Q1
10/8/2002,45.85221852,Q1
10/15/2002,38.51483479,Q1
10/22/2002,26.55797077,Q1
10/29/2002,29.01284457,Q1
11/5/2002,40.06899935,Q1
11/12/2002,25.41902624,Q1
11/19/2002,26.94759076,Q1
11/26/2002,39.88583787,Q1
12/3/2002,35.10277238,Q1
12/10/2002,22.19275871,Q1
12/17/2002,38.72132922,Q1
12/24/2002,37.66181808,Q1
12/31/2002,38.94397546,Q1
1/7/2003,37.41076482,Q1
1/14/2003,39.99611252,Q1
1/21/2003,38.90518316,Q1
1/28/2003,38.37357137,Q1
2/4/2003,29.88612991,Q1
2/11/2003,38.84405356,Q1
2/18/2003,37.78900259,Q1
2/25/2003,35.88488702,Q1
3/4/2003,40.92225409,Q1
3/11/2003,37.29771083,Q1
3/18/2003,39.94109538,Q1
3/25/2003,42.36615591,Q1
4/1/2003,34.4238736,Q1
4/8/2003,38.36120197,Q1
4/15/2003,29.72776645,Q1
4/22/2003,31.20583647,Q1
4/29/2003,36.02711317,Q1
5/6/2003,36.72084507,Q1
5/13/2003,56.41113501,Q1
5/20/2003,36.55847304,Q1
5/27/2003,38.33187337,Q1
6/3/2003,40.08183048,Q1
6/10/2003,36.31341824,Q1
6/17/2003,37.77133786,Q1
7/1/2003,40.38262337,Q1
7/8/2003,25.91399363,Q1
7/15/2003,37.69655987,Q1
7/22/2003,20.3694841,Q1
7/29/2003,26.47012348,Q1
8/5/2003,27.19147995,Q1
8/12/2003,30.67742876,Q1
8/19/2003,26.5386571,Q1
8/26/2003,7.537011959,Q1
9/2/2003,30.12025335,Q1
9/9/2003,23.08532426,Q1
9/16/2003,16.64809369,Q1
9/23/2003,35.53961313,Q1
9/30/2003,36.5269241,Q1
10/7/2003,29.59247672,Q1
10/14/2003,35.50546533,Q1
10/21/2003,27.95398239,Q1
10/28/2003,36.15389369,Q1
11/4/2003,31.35981638,Q1
11/12/2003,33.38544608,Q1
11/18/2003,23.82530574,Q1
11/25/2003,37.74891851,Q1
12/2/2003,41.34788691,Q1
12/9/2003,36.12447215,Q1
12/16/2003,37.47338265,Q1
12/23/2003,49.40915115,Q1
12/30/2003,46.14665102,Q1
1/7/2004,45.99822948,Q1
1/13/2004,37.11079464,Q1
1/20/2004,42.07544491,Q1
1/27/2004,30.81918363,Q1
2/3/2004,41.2247849,Q1
2/10/2004,37.7453093,Q1
2/17/2004,15.17024442,Q1
2/24/2004,39.95714076,Q1
3/2/2004,25.5040359,Q1
3/9/2004,40.50176202,Q1
3/16/2004,37.5802354,Q1
3/23/2004,32.63833803,Q1
3/30/2004,27.34615148,Q1
4/6/2004,26.95978409,Q1
4/13/2004,28.67661445,Q1
4/20/2004,16.59182277,Q1
4/27/2004,11.07545407,Q1
5/4/2004,12.31271429,Q1
5/11/2004,29.06834468,Q1
5/18/2004,20.40545701,Q1
5/25/2004,18.52359946,Q1
6/1/2004,31.52248955,Q1
6/8/2004,26.4806221,Q1
6/15/2004,27.7956034,Q1
6/22/2004,27.74227469,Q1
6/29/2004,24.6561671,Q1
7/6/2004,28.36250732,Q1
7/13/2004,27.74946737,Q1
7/20/2004,24.50413239,Q1
7/27/2004,26.98589237,Q1
8/3/2004,30.98228804,Q1
8/10/2004,41.3876327,Q1
8/17/2004,38.75215404,Q1
8/24/2004,29.70461082,Q1
9/1/2004,28.45761623,Q1
9/7/2004,30.03064919,Q1
9/14/2004,38.16036987,Q1
9/21/2004,27.96980705,Q1
9/28/2004,30.22582853,Q1
10/5/2004,24.77351504,Q1
10/12/2004,30.2494297,Q1
10/19/2004,37.22134018,Q1
10/26/2004,37.4936409,Q1
11/2/2004,22.17126083,Q1
11/9/2004,24.02879906,Q1
11/16/2004,23.24538994,Q1
11/23/2004,24.34817111,Q1
11/30/2004,34.55023956,Q1
12/7/2004,16.13112068,Q1
12/14/2004,9.46846199,Q1
12/21/2004,26.34511948,Q1
12/28/2004,36.8163414,Q1
1/4/2005,35.62791061,Q1
1/11/2005,32.75394058,Q1
1/18/2005,30.33477974,Q1
1/25/2005,32.8452301,Q1
2/1/2005,34.78837967,Q1
2/8/2005,35.80886078,Q1
2/15/2005,28.08589935,Q1
2/22/2005,31.17567062,Q1
3/1/2005,32.37805939,Q1
3/8/2005,33.86843872,Q1
3/15/2005,35.62565994,Q1
3/22/2005,29.62196922,Q1
3/29/2005,28.93071954,Q1
4/5/2005,31.46396427,Q1
4/12/2005,28.06872829,Q1
4/19/2005,27.9377133,Q1
4/26/2005,33.95399825,Q1
5/3/2005,37.27167686,Q1
5/10/2005,32.24736023,Q1
5/17/2005,13.79937958,Q1
5/24/2005,18.0411156,Q1
5/31/2005,35.13996596,Q1
6/7/2005,28.13929372,Q1
6/14/2005,29.2950415,Q1
6/21/2005,25.64386949,Q1
6/28/2005,27.75608687,Q1
7/5/2005,25.92610474,Q1
7/12/2005,27.39643129,Q1
7/19/2005,28.37647311,Q1
8/2/2005,21.80638897,Q1
8/9/2005,28.44121777,Q1
8/16/2005,32.46619776,Q1
8/23/2005,29.92009797,Q1
8/30/2005,39.88200061,Q1
9/6/2005,38.55613631,Q1
9/13/2005,35.84374088,Q1
9/20/2005,23.18851253,Q1
9/27/2005,30.04207039,Q1
10/4/2005,23.31925463,Q1
10/11/2005,22.45271641,Q1
10/18/2005,28.62694528,Q1
10/25/2005,28.81252758,Q1
11/1/2005,33.31275809,Q1
11/8/2005,25.08431093,Q1
11/15/2005,28.04143906,Q1
11/22/2005,31.20036018,Q1
11/29/2005,34.28971823,Q1
12/6/2005,32.4446132,Q1
12/13/2005,33.63638266,Q1
12/20/2005,33.46841198,Q1
12/27/2005,34.70810076,Q1
1/3/2006,35.02799281,Q1
1/10/2006,32.28088293,Q1
1/17/2006,32.94739022,Q1
1/24/2006,30.71556961,Q1
1/31/2006,17.42608759,Q1
2/7/2006,19.4699092,Q1
2/14/2006,36.38849713,Q1
2/21/2006,36.17451141,Q1
2/28/2006,36.10085104,Q1
3/7/2006,36.05764458,Q1
3/14/2006,36.3053729,Q1
3/21/2006,40.29863444,Q1
3/28/2006,43.40783149,Q1
4/4/2006,40.47299968,Q1
4/11/2006,32.32522247,Q1
4/18/2006,32.3429569,Q1
4/25/2006,31.35982648,Q1
5/2/2006,33.61177241,Q1
5/9/2006,31.65623913,Q1
5/16/2006,35.75248185,Q1
5/23/2006,41.68129832,Q1
5/30/2006,38.45090103,Q1
6/6/2006,32.45909882,Q1
6/13/2006,34.81930161,Q1
6/20/2006,19.5965004,Q1
6/27/2006,31.65169907,Q1
7/11/2006,28.78790092,Q1
7/18/2006,33.19369888,Q1
7/26/2006,33.92419033,Q1
8/1/2006,32.07260132,Q1
8/8/2006,24.95669937,Q1
8/15/2006,35.62279892,Q1
8/22/2006,38.88890076,Q1
8/29/2006,38.70880127,Q1
9/5/2006,38.46500015,Q1
9/12/2006,31.1552044,Q1
9/19/2006,37.2071991,Q1
9/26/2006,25.262622,Q1
10/3/2006,28.48699951,Q1
10/10/2006,23.98865284,Q1
10/17/2006,30.38209915,Q1
10/24/2006,29.73469925,Q1
10/31/2006,36.49494219,Q1
11/7/2006,30.16489983,Q1
11/14/2006,32.19411244,Q1
11/21/2006,31.32715591,Q1
11/28/2006,29.36407511,Q1
12/5/2006,27.28409484,Q1
12/12/2006,21.77941264,Q1
12/19/2006,37.0117976,Q1
12/26/2006,37.5161459,Q1
1/2/2007,36.66956404,Q1
1/9/2007,28.00641205,Q1
1/16/2007,42.00399615,Q1
1/23/2007,28.3465876,Q1
1/30/2007,34.40875655,Q1
2/6/2007,23.11821904,Q1
2/13/2007,36.25411365,Q1
2/20/2007,34.34926825,Q1
2/27/2007,37.1829991,Q1
3/6/2007,30.50370002,Q1
3/13/2007,40.21938361,Q1
3/20/2007,40.12167351,Q1
3/27/2007,39.18706422,Q1
4/3/2007,37.21988235,Q1
4/10/2007,37.97031634,Q1
4/17/2007,38.66878133,Q1
4/24/2007,12.80340694,Q1
5/1/2007,17.49180031,Q1
5/8/2007,35.38669968,Q1
5/15/2007,39.91133513,Q1
5/22/2007,31.89779243,Q1
5/29/2007,36.58463796,Q1
6/5/2007,36.76622026,Q1
6/12/2007,31.61412188,Q1
6/19/2007,33.98679565,Q1
6/26/2007,38.2497019,Q1
7/3/2007,44.09797111,Q1
7/10/2007,23.80071725,Q1
7/17/2007,35.49730078,Q1
7/24/2007,29.68356753,Q1
7/31/2007,31.68159731,Q1
8/7/2007,8.168782972,Q1
8/14/2007,34.41813687,Q1
8/21/2007,35.99975014,Q1
8/28/2007,42.71879959,Q1
9/4/2007,40.2560997,Q1
9/11/2007,31.55043758,Q1
9/18/2007,38.93199921,Q1
9/25/2007,37.91949844,Q1
10/2/2007,32.92549896,Q1
10/9/2007,39.64430438,Q1
10/16/2007,40.64798307,Q1
10/23/2007,36.8134175,Q1
10/30/2007,28.66209538,Q1
11/6/2007,33.43753893,Q1
11/13/2007,25.18537135,Q1
11/20/2007,22.69198311,Q1
11/27/2007,48.38352526,Q1
12/4/2007,34.42084013,Q1
12/11/2007,9.428776459,Q1
12/18/2007,28.1588514,Q1
1/1/2008,29.68545073,Q1
1/8/2008,36.12564808,Q1
1/15/2008,41.94291555,Q1
1/22/2008,26.47546951,Q1
2/5/2008,35.13726827,Q1
2/26/2008,43.2635816,Q1
3/4/2008,39.32320338,Q1
3/11/2008,39.02917194,Q1
3/18/2008,46.89100201,Q1
3/25/2008,44.57892442,Q1
4/1/2008,42.84514915,Q1
4/8/2008,43.77362128,Q1
4/15/2008,39.98139615,Q1
4/22/2008,41.52834724,Q1
4/29/2008,38.12284219,Q1
5/6/2008,46.81514472,Q1
5/13/2008,42.95459637,Q1
5/20/2008,40.7450251,Q1
5/27/2008,39.75985582,Q1
6/3/2008,22.85602973,Q1
6/10/2008,42.01921144,Q1
6/17/2008,43.68118366,Q1
6/24/2008,38.61208072,Q1
7/8/2008,41.17585186,Q1
7/15/2008,36.40527957,Q1
7/22/2008,39.40216587,Q1
7/29/2008,39.19850906,Q1
8/5/2008,33.70601342,Q1
8/12/2008,38.32922539,Q1
8/19/2008,37.37396722,Q1
8/26/2008,30.36560832,Q1
9/2/2008,14.9127036,Q1
9/9/2008,33.08771241,Q1
9/16/2008,35.45390785,Q1
9/23/2008,24.86362103,Q1
9/30/2008,31.70864051,Q1
10/7/2008,37.48906948,Q1
10/14/2008,31.71217793,Q1
10/21/2008,34.99784233,Q1
10/28/2008,36.13839411,Q1
11/3/2008,38.21491659,Q1
11/10/2008,39.03104019,Q1
11/18/2008,37.66642506,Q1
11/25/2008,38.34875143,Q1
12/2/2008,28.45886262,Q1
12/9/2008,38.91104895,Q1
12/16/2008,37.30440481,Q1
12/23/2008,19.84881308,Q1
12/30/2008,32.79548113,Q1
1/5/2009,40.48883039,Q1
1/13/2009,37.77044765,Q1
1/20/2009,34.40446404,Q1
1/27/2009,33.53322291,Q1
2/3/2009,36.78823795,Q1
2/10/2009,29.12145045,Q1
2/17/2009,38.18898996,Q1
2/24/2009,36.69173458,Q1
3/3/2009,36.0558807,Q1
3/10/2009,39.37395876,Q1
3/17/2009,28.63992819,Q1
3/24/2009,36.25759458,Q1
3/31/2009,36.42346122,Q1
4/7/2009,37.66708743,Q1
4/14/2009,38.98237593,Q1
4/21/2009,31.80798657,Q1
4/28/2009,30.05769412,Q1
5/5/2009,30.27528508,Q1
5/12/2009,28.12605665,Q1
5/19/2009,24.94362281,Q1
5/26/2009,28.14874702,Q1
6/2/2009,29.09813583,Q1
6/9/2009,25.67291988,Q1
6/16/2009,31.45713445,Q1
6/23/2009,32.63571434,Q1
6/30/2009,36.36363939,Q1
7/7/2009,20.06540829,Q1
7/14/2009,31.61447542,Q1
7/21/2009,28.8717329,Q1
7/28/2009,36.69579597,Q1
8/4/2009,38.63219725,Q1
8/11/2009,37.97850052,Q1
8/18/2009,31.1746517,Q1
8/25/2009,29.99287165,Q1
9/1/2009,35.15098309,Q1
9/8/2009,32.0302983,Q1
9/15/2009,21.31366737,Q1
9/22/2009,29.1796144,Q1
9/29/2009,36.74411924,Q1
10/6/2009,34.95125131,Q1
10/13/2009,36.45990112,Q1
10/20/2009,34.30092951,Q1
10/27/2009,33.01335312,Q1
11/3/2009,36.99870013,Q1
11/10/2009,10.4912072,Q1
11/17/2009,33.00282517,Q1
11/24/2009,28.09334954,Q1
12/1/2009,37.72079849,Q1
12/8/2009,36.29130173,Q1
12/15/2009,36.28412487,Q1
12/22/2009,39.08530045,Q1
12/29/2009,35.31656231,Q1
1/5/2010,34.99732589,Q1
1/12/2010,36.63717493,Q1
1/19/2010,29.91633888,Q1
1/26/2010,34.04552204,Q1
2/2/2010,33.88346527,Q1
2/9/2010,36.85145235,Q1
2/16/2010,39.55822727,Q1
2/23/2010,35.88513762,Q1
3/2/2010,36.59582051,Q1
3/16/2010,33.95134073,Q1
3/23/2010,35.08748141,Q1
3/30/2010,37.28098244,Q1
4/6/2010,34.86169815,Q1
4/13/2010,10.79801038,Q1
4/20/2010,31.7210081,Q1
4/27/2010,31.89097442,Q1
5/4/2010,21.1810136,Q1
5/11/2010,30.26899789,Q1
5/18/2010,24.16297717,Q1
5/25/2010,33.28456488,Q1
6/1/2010,25.75285996,Q1
6/8/2010,0.025,Q1
6/15/2010,33.59999847,Q1
6/22/2010,20.24948765,Q1
6/29/2010,33.14279938,Q1
7/6/2010,34.0544,Q1
7/13/2010,34.96649933,Q1
7/20/2010,13.98040009,Q1
7/27/2010,32.66359081,Q1
8/3/2010,33.18433731,Q1
8/10/2010,29.08591615,Q1
8/17/2010,32.81269836,Q1
8/24/2010,35.49679947,Q1
9/7/2010,18.0686,Q1
9/14/2010,34.85559845,Q1
9/21/2010,35.93780136,Q1
9/28/2010,31.2648653,Q1
10/5/2010,34.92900085,Q1
10/12/2010,36.73550034,Q1
10/19/2010,36.83520126,Q1
10/26/2010,32.25630188,Q1
11/2/2010,36.27180099,Q1
11/9/2010,28.71260071,Q1
11/16/2010,34.16270065,Q1
11/23/2010,11.51449966,Q1
11/30/2010,37.36040115,Q1
12/7/2010,42.44670105,Q1
12/14/2010,35.57089996,Q1
12/21/2010,32.51350021,Q1
12/28/2010,39.04535478,Q1
1/4/2011,33.24835282,Q1
1/11/2011,35.85926982,Q1
1/18/2011,33.69330024,Q1
1/25/2011,34.7521019,Q1
2/1/2011,34.9552002,Q1
2/8/2011,29.74090004,Q1
2/15/2011,28.58810043,Q1
2/22/2011,29.19000053,Q1
3/1/2011,25.13437995,Q1
3/8/2011,32.43059921,Q1
3/15/2011,38.40000153,Q1
3/22/2011,37.72119904,Q1
3/29/2011,40.66270065,Q1
1/13/1987,29.7,Q3
1/20/1987,28.1,Q3
1/27/1987,29.8,Q3
2/3/1987,27.9,Q3
2/10/1987,29.2,Q3
2/17/1987,28.3,Q3
2/24/1987,29.7,Q3
3/3/1987,29.4,Q3
3/10/1987,29.3,Q3
3/18/1987,23.9,Q3
3/24/1987,19.4,Q3
3/31/1987,31.2,Q3
4/7/1987,31.6,Q3
4/14/1987,14.6,Q3
4/21/1987,30.1,Q3
4/28/1987,31.6,Q3
5/5/1987,31.6,Q3
5/12/1987,19.8,Q3
5/19/1987,18,Q3
5/26/1987,23.9,Q3
6/2/1987,29.4,Q3
6/9/1987,30.5,Q3
6/16/1987,25.3,Q3
6/23/1987,24.2,Q3
6/30/1987,27.9,Q3
7/7/1987,27.9,Q3
7/14/1987,30.5,Q3
7/21/1987,27.2,Q3
7/28/1987,29.4,Q3
8/4/1987,29.4,Q3
8/11/1987,31.2,Q3
8/18/1987,30.9,Q3
8/25/1987,30.4,Q3
9/1/1987,26.7,Q3
9/8/1987,30,Q3
9/15/1987,29.1,Q3
9/22/1987,29.1,Q3
9/29/1987,26.7,Q3
10/6/1987,29.2,Q3
10/13/1987,28.4,Q3
10/22/1987,29.2,Q3
10/29/1987,29.2,Q3
11/5/1987,25,Q3
11/12/1987,33.9,Q3
11/24/1987,16.4,Q3
11/25/1987,12.5,Q3
12/1/1987,26.6,Q3
12/7/1987,8.6,Q3
12/8/1987,13.4,Q3
12/15/1987,24.8,Q3
12/22/1987,24.7,Q3
12/29/1987,27.3,Q3
1/12/1988,26.6,Q3
1/19/1988,27.3,Q3
1/26/1988,30.8,Q3
1/29/1988,17.8,Q3
1/29/1988,18.4,Q3
1/29/1988,18.7,Q3
1/29/1988,19.3,Q3
1/29/1988,19.7,Q3
2/2/1988,18.2,Q3
2/2/1988,14.9,Q3
2/9/1988,25.5,Q3
2/16/1988,25.8,Q3
2/23/1988,29,Q3
3/1/1988,29.9,Q3
3/8/1988,31.3,Q3
3/29/1988,14.1,Q3
4/5/1988,30.3,Q3
4/19/1988,26,Q3
3/14/1989,11.681,Q3
3/21/1989,13.304,Q3
3/28/1989,13.76,Q3
4/11/1989,22.3,Q3
4/18/1989,29.6,Q3
4/25/1989,29.8,Q3
5/2/1989,31.1,Q3
5/9/1989,25.9765,Q3
5/16/1989,30.185,Q3
5/23/1989,31.601,Q3
5/30/1989,28.966,Q3
6/20/1989,34.58,Q3
6/27/1989,37.29,Q3
7/5/1989,13.58,Q3
7/11/1989,23.83,Q3
7/18/1989,41.78,Q3
8/8/1989,26.7,Q3
8/15/1989,26.68,Q3
8/22/1989,13.75,Q3
8/29/1989,24.89,Q3
9/5/1989,27.4,Q3
9/12/1989,30.78,Q3
9/22/1989,27.92,Q3
9/26/1989,26.78,Q3
9/26/1989,26.29,Q3
10/10/1989,16.0544,Q3
10/17/1989,41.2384,Q3
10/24/1989,37.1676,Q3
11/28/1989,34.4744,Q3
12/5/1989,38.9325,Q3
12/12/1989,31.7767,Q3
1/2/1990,21.11,Q3
1/9/1990,18.48,Q3
1/16/1990,18.13,Q3
1/23/1990,13.091,Q3
2/13/1990,15.387,Q3
2/20/1990,15.973,Q3
2/27/1990,13.753,Q3
3/6/1990,14.486,Q3
3/13/1990,5.877,Q3
3/20/1990,13.195,Q3
3/27/1990,10.586,Q3
5/8/1990,14.272,Q3
5/10/1990,5.469,Q3
5/15/1990,12.306,Q3
7/3/1990,14.652,Q3
7/10/1990,13.863,Q3
7/17/1990,14.085,Q3
8/14/1990,10.981,Q3
1/29/1991,9.09,Q3
2/5/1991,9.63,Q3
8/27/1991,31.85185342,Q3
8/27/1991,0.025,Q3
9/3/1991,29.40549014,Q3
9/10/1991,31.37407237,Q3
9/17/1991,33.01320286,Q3
9/24/1991,28.74811128,Q3
10/1/1991,27.33777993,Q3
10/8/1991,33.97098774,Q3
10/15/1991,29.79294972,Q3
10/22/1991,27.27744064,Q3
10/29/1991,34.76358436,Q3
11/5/1991,28.12397176,Q3
11/7/1991,5.357352649,Q3
11/8/1991,9.387435629,Q3
11/12/1991,27.50849442,Q3
11/18/1991,29.7835205,Q3
11/22/1991,13.8686862,Q3
11/26/1991,28.21504245,Q3
12/3/1991,28.10324949,Q3
12/10/1991,31.1942079,Q3
12/17/1991,31.78370684,Q3
12/23/1991,25.02583372,Q3
12/30/1991,27.65844886,Q3
1/7/1992,23.80702641,Q3
1/14/1992,24.24843092,Q3
1/21/1992,26.73416981,Q3
1/28/1992,25.85703823,Q3
2/4/1992,17.74568853,Q3
2/6/1992,19.13974859,Q3
2/11/1992,33.64180987,Q3
2/18/1992,33.82264563,Q3
2/25/1992,31.10468139,Q3
3/3/1992,34.3024372,Q3
3/10/1992,31.38510776,Q3
3/17/1992,33.09504842,Q3
3/24/1992,32.49792134,Q3
4/1/1992,30.12490798,Q3
4/7/1992,34.92457661,Q3
4/21/1992,26.94219702,Q3
4/28/1992,40.21300492,Q3
5/5/1992,29.895465,Q3
5/12/1992,31.28195428,Q3
5/19/1992,32.67512149,Q3
5/26/1992,19.68206874,Q3
6/2/1992,11.17306549,Q3
6/9/1992,32.53100569,Q3
6/16/1992,14.53276909,Q3
6/23/1992,21.99157545,Q3
6/30/1992,31.04334676,Q3
7/7/1992,35.50701186,Q3
7/14/1992,31.08367941,Q3
7/21/1992,30.34661026,Q3
7/28/1992,28.25690898,Q3
8/4/1992,29.62262943,Q3
8/11/1992,14.67936851,Q3
8/18/1992,30.65970309,Q3
8/25/1992,33.17084028,Q3
9/8/1992,20.21983641,Q3
9/15/1992,28.8084151,Q3
9/22/1992,27.93769654,Q3
9/29/1992,32.22992605,Q3
10/6/1992,34.04130392,Q3
10/13/1992,25.31072735,Q3
10/20/1992,31.59604333,Q3
10/27/1992,28.38669029,Q3
11/3/1992,27.07173729,Q3
11/10/1992,17.92827785,Q3
11/17/1992,26.49460722,Q3
11/24/1992,29.59360372,Q3
12/1/1992,26.0932924,Q3
12/8/1992,51.64429364,Q3
12/15/1992,27.5930974,Q3
12/22/1992,21.17575479,Q3
12/29/1992,24.58102845,Q3
1/5/1993,30.52800855,Q3
1/19/1993,36.21939057,Q3
1/26/1993,31.81873224,Q3
2/2/1993,34.69162809,Q3
2/9/1993,35.48563096,Q3
2/16/1993,24.59944926,Q3
2/23/1993,33.43023706,Q3
3/2/1993,34.38050411,Q3
3/9/1993,34.83819642,Q3
3/16/1993,35.06761888,Q3
3/23/1993,32.73684127,Q3
3/30/1993,35.54904964,Q3
4/6/1993,32.62376604,Q3
4/13/1993,32.44451977,Q3
4/20/1993,32.64741204,Q3
5/4/1993,17.52634603,Q3
5/11/1993,18.10952081,Q3
5/18/1993,26.73512063,Q3
5/25/1993,18.37724977,Q3
