"","date","Si_load_kg.day","se.pred","month","year","day.month","Q"
"5001",2007-06-10,5.7334596948131e-05,2.70424534840844e-05,6,2007,"06-10",6.57e-05
"5002",2007-06-11,3.32643899156363e-05,1.56894922935246e-05,6,2007,"06-11",4.1e-05
"5003",2007-06-12,8.97614309729165e-06,4.23369039106688e-06,6,2007,"06-12",1.19e-05
"5004",2007-06-13,1.05887911790599e-05,4.99431247718478e-06,6,2007,"06-13",1.51e-05
"5005",2007-06-14,2.1709498306964e-06,1.02395085930402e-06,6,2007,"06-14",3.33e-06
"5006",2007-06-15,0,0,6,2007,"06-15",0
"5007",2007-06-16,7.09949635778476e-06,3.3485506175182e-06,6,2007,"06-16",1.26e-05
"5008",2007-06-17,1.98219543307312e-05,9.3492290254936e-06,6,2007,"06-17",3.53e-05
"5009",2007-06-18,1.37111490090148e-05,6.46700472360642e-06,6,2007,"06-18",2.45e-05
"5010",2007-06-19,1.22150479446769e-06,5.76135323927751e-07,6,2007,"06-19",2.19e-06
"5011",2007-06-20,0,0,6,2007,"06-20",0
"5012",2007-06-21,0,0,6,2007,"06-21",0
"5013",2007-06-22,0,0,6,2007,"06-22",0
"5014",2007-06-23,0,0,6,2007,"06-23",0
"5015",2007-06-24,0,0,6,2007,"06-24",0
"5016",2007-06-25,0,0,6,2007,"06-25",0
"5017",2007-06-26,1.21463914220743e-05,5.72897068288598e-06,6,2007,"06-26",2.23e-05
"5018",2007-06-27,1.3245246979545e-05,6.24725723028269e-06,6,2007,"06-27",2.44e-05
"5019",2007-06-28,2.55452485760824e-05,1.20486797349083e-05,6,2007,"06-28",4.49e-05
"5020",2007-06-29,7.81199200034084e-06,3.68460652960329e-06,6,2007,"06-29",1.31e-05
"5021",2007-06-30,0,0,6,2007,"06-30",0
"5022",2007-07-01,0,0,7,2007,"07-01",0
"5023",2007-07-02,0,0,7,2007,"07-02",0
"5024",2007-07-03,0,0,7,2007,"07-03",0
"5025",2007-07-04,0,0,7,2007,"07-04",0
"5026",2007-07-05,0,0,7,2007,"07-05",0
"5027",2007-07-06,0,0,7,2007,"07-06",0
"5028",2007-07-07,0,0,7,2007,"07-07",0
"5029",2007-07-08,0,0,7,2007,"07-08",0
"5030",2007-07-09,0,0,7,2007,"07-09",0
"5031",2007-07-10,0,0,7,2007,"07-10",0
"5032",2007-07-11,0,0,7,2007,"07-11",0
"5033",2007-07-12,0,0,7,2007,"07-12",0
"5034",2007-07-13,0,0,7,2007,"07-13",0
"5035",2007-07-14,3.05282227816958e-05,1.43989508685765e-05,7,2007,"07-14",2.53e-05
"5036",2007-07-15,0.000198361737828831,9.35593577663265e-05,7,2007,"07-15",0.000156875
"5037",2007-07-16,0.0182375065870059,0.00860190791941837,7,2007,"07-16",0.01404302
"5038",2007-07-17,0.0312631343710037,0.0147455794929436,7,2007,"07-17",0.01579781
"5039",2007-07-18,0.0235816584071894,0.0111225321969369,7,2007,"07-18",0.009480312
"5040",2007-07-19,0.0166518521336529,0.00785401765631211,7,2007,"07-19",0.006750729
"5041",2007-07-20,0.00948643198177188,0.00447437340196318,7,2007,"07-20",0.003877396
"5042",2007-07-21,0.00318283100078695,0.0015012150406211,7,2007,"07-21",0.001312187
"5043",2007-07-22,0.00147088121772245,0.000693756283781975,7,2007,"07-22",0.000599375
"5044",2007-07-23,0.000869423311071431,0.000410072464081292,7,2007,"07-23",0.000350417
"5045",2007-07-24,0.000560130095167149,0.000264191131530875,7,2007,"07-24",0.000223333
"5046",2007-07-25,0.000371449645774005,0.000175198053220998,7,2007,"07-25",0.000150417
"5047",2007-07-26,0.000325944105592447,0.000153734896259397,7,2007,"07-26",0.000134063
"5048",2007-07-27,0.000219269077867169,0.000103420520145721,7,2007,"07-27",9.16e-05
"5049",2007-07-28,8.74402061572963e-05,4.12420743061405e-05,7,2007,"07-28",3.71e-05
"5050",2007-07-29,7.93841093185674e-05,3.74423332140091e-05,7,2007,"07-29",3.27e-05
"5051",2007-07-30,6.87650218074161e-05,3.24337311595894e-05,7,2007,"07-30",2.75e-05
"5052",2007-07-31,8.98879343924783e-05,4.23965705521239e-05,7,2007,"07-31",3.49e-05
"5053",2007-08-01,0.00517576324175974,0.00244120206925924,8,2007,"08-01",0.001956458
"5054",2007-08-02,0.0106381129221789,0.00501757558558781,8,2007,"08-02",0.00366
"5055",2007-08-03,0.0126315091522066,0.00595778145944512,8,2007,"08-03",0.003455417
"5056",2007-08-04,0.179779142860193,0.0847946853555724,8,2007,"08-04",0.05170656
"5057",2007-08-05,0.383934756079991,0.181086784155983,8,2007,"08-05",0.1038561
"5058",2007-08-06,1.17173154167678,0.552659256335137,8,2007,"08-06",0.3181414
"5059",2007-08-07,1.04716330514591,0.493905363898636,8,2007,"08-07",0.2765793
"5060",2007-08-08,0.159967075724065,0.0754501197273008,8,2007,"08-08",0.04232771
"5061",2007-08-09,0.031988343608733,0.0150876319032058,8,2007,"08-09",0.008800208
"5062",2007-08-10,0.0171536467623382,0.00809069426392935,8,2007,"08-10",0.004728021
"5063",2007-08-11,0.012442120152954,0.00586845418629243,8,2007,"08-11",0.0034925
"5064",2007-08-12,0.0102050884794211,0.00481333514484061,8,2007,"08-12",0.002920104
"5065",2007-08-13,0.00769946962084183,0.00363153418976853,8,2007,"08-13",0.002245521
"5066",2007-08-14,0.00748099465219457,0.00352848821941968,8,2007,"08-14",0.002195
"5067",2007-08-15,0.0183538208681265,0.00865676874872854,8,2007,"08-15",0.005320833
"5068",2007-08-16,0.0975975006267252,0.0460328669136506,8,2007,"08-16",0.02928187
"5069",2007-08-17,0.0650488406997454,0.0306809560448793,8,2007,"08-17",0.01921792
"5070",2007-08-18,0.0325745740622565,0.0153641335377199,8,2007,"08-18",0.00948125
"5071",2007-08-19,0.0256871781648984,0.0121156222880589,8,2007,"08-19",0.007464375
"5072",2007-08-20,0.0252402218331595,0.0119048107283056,8,2007,"08-20",0.007342813
"5073",2007-08-21,0.0239329179325587,0.0112882073718096,8,2007,"08-21",0.006967813
"5074",2007-08-22,0.0218593485199787,0.0103101869902163,8,2007,"08-22",0.006366875
"5075",2007-08-23,0.0215752069543575,0.0101761686927098,8,2007,"08-23",0.006291667
"5076",2007-08-24,0.0202260114880881,0.00953980674757335,8,2007,"08-24",0.005902604
"5077",2007-08-25,0.0178002679644814,0.00839567981735708,8,2007,"08-25",0.005196146
"5078",2007-08-26,0.0132134299144338,0.00623225038364785,8,2007,"08-26",0.003854688
"5079",2007-08-27,0.0109237710643864,0.00515230919206953,8,2007,"08-27",0.003187813
"5080",2007-08-28,0.00861396592560601,0.00406286579580258,8,2007,"08-28",0.002514583
"5081",2007-08-29,0.0070607096690911,0.00333025647609868,8,2007,"08-29",0.0020625
"5082",2007-08-30,0.00341671725748269,0.00161152990379147,8,2007,"08-30",0.000997813
"5083",2007-08-31,0.0018599940791186,0.000877285374670744,8,2007,"08-31",0.000543542
"5084",2007-09-01,0.00198240234819633,0.000935020496199486,9,2007,"09-01",0.000580104
"5085",2007-09-02,0.00271484558510464,0.00128048489672094,9,2007,"09-02",0.000795729
"5086",2007-09-03,0.00286648470693923,0.00135200705117663,9,2007,"09-03",0.000841333
"5087",2007-09-04,0,0,9,2007,"09-04",0
"5088",2007-09-05,0,0,9,2007,"09-05",0
"5089",2007-09-06,0,0,9,2007,"09-06",0
"5090",2007-09-07,0,0,9,2007,"09-07",0
"5091",2007-09-08,0,0,9,2007,"09-08",0
"5092",2007-09-09,0,0,9,2007,"09-09",0
"5093",2007-09-10,0,0,9,2007,"09-10",0
"5094",2007-09-11,0,0,9,2007,"09-11",0
"5095",2007-09-12,0,0,9,2007,"09-12",0
"5096",2007-09-13,0,0,9,2007,"09-13",0
"5097",2007-09-14,0,0,9,2007,"09-14",0
"5098",2007-09-15,0,0,9,2007,"09-15",0
"5099",2007-09-16,0,0,9,2007,"09-16",0
"5100",2007-09-17,0,0,9,2007,"09-17",0
"5101",2007-09-18,0,0,9,2007,"09-18",0
"5102",2007-09-19,0,0,9,2007,"09-19",0
"5103",2007-09-20,0,0,9,2007,"09-20",0
"5104",2007-09-21,0,0,9,2007,"09-21",0
"5105",2007-09-22,0,0,9,2007,"09-22",0
"5106",2007-09-23,0,0,9,2007,"09-23",0
"5107",2007-09-24,0,0,9,2007,"09-24",0
"5108",2007-09-25,0,0,9,2007,"09-25",0
"5109",2007-09-26,0,0,9,2007,"09-26",0
"5110",2007-09-27,0,0,9,2007,"09-27",0
"5111",2007-09-28,0,0,9,2007,"09-28",0
"5112",2007-09-29,0,0,9,2007,"09-29",0
"5113",2007-09-30,0,0,9,2007,"09-30",0
"5114",2007-10-01,0,0,10,2007,"10-01",0
"5115",2007-10-02,0,0,10,2007,"10-02",0
"5116",2007-10-03,0,0,10,2007,"10-03",0
"5117",2007-10-04,0,0,10,2007,"10-04",0
"5118",2007-10-05,0,0,10,2007,"10-05",0
"5119",2007-10-06,0,0,10,2007,"10-06",0
"5120",2007-10-07,0,0,10,2007,"10-07",0
"5121",2007-10-08,0,0,10,2007,"10-08",0
"5122",2007-10-09,0,0,10,2007,"10-09",0
"5123",2007-10-10,0,0,10,2007,"10-10",0
"5124",2007-10-11,0,0,10,2007,"10-11",0
"5125",2007-10-12,0,0,10,2007,"10-12",0
"5126",2007-10-13,0,0,10,2007,"10-13",0
"5127",2007-10-14,0,0,10,2007,"10-14",0
"5128",2007-10-15,0,0,10,2007,"10-15",0
"5129",2007-10-16,0,0,10,2007,"10-16",0
"5130",2007-10-17,0,0,10,2007,"10-17",0
"5131",2007-10-18,0,0,10,2007,"10-18",0
"5132",2007-10-19,0,0,10,2007,"10-19",0
"5133",2007-10-20,0,0,10,2007,"10-20",0
"5134",2007-10-21,0,0,10,2007,"10-21",0
"5135",2007-10-22,0,0,10,2007,"10-22",0
"5136",2007-10-23,0,0,10,2007,"10-23",0
"5137",2007-10-24,0,0,10,2007,"10-24",0
"5138",2007-10-25,0,0,10,2007,"10-25",0
"5139",2007-10-26,0,0,10,2007,"10-26",0
"5140",2007-10-27,0,0,10,2007,"10-27",0
"5141",2007-10-28,0,0,10,2007,"10-28",0
"5142",2007-10-29,0,0,10,2007,"10-29",0
"5143",2007-10-30,0,0,10,2007,"10-30",0
"5144",2007-10-31,0,0,10,2007,"10-31",0
"5145",2007-11-01,0,0,11,2007,"11-01",0
"5146",2007-11-02,0,0,11,2007,"11-02",0
"5147",2007-11-03,0,0,11,2007,"11-03",0
"5148",2007-11-04,0,0,11,2007,"11-04",0
"5149",2007-11-05,0,0,11,2007,"11-05",0
"5150",2007-11-06,0,0,11,2007,"11-06",0
"5151",2007-11-07,0,0,11,2007,"11-07",0
"5152",2007-11-08,0,0,11,2007,"11-08",0
"5153",2007-11-09,0,0,11,2007,"11-09",0
"5154",2007-11-10,0,0,11,2007,"11-10",0
"5155",2007-11-11,0,0,11,2007,"11-11",0
"5156",2007-11-12,0,0,11,2007,"11-12",0
"5157",2007-11-13,0,0,11,2007,"11-13",0
"5158",2007-11-14,0,0,11,2007,"11-14",0
"5159",2007-11-15,0,0,11,2007,"11-15",0
"5160",2007-11-16,0,0,11,2007,"11-16",0
"5161",2007-11-17,0,0,11,2007,"11-17",0
"5162",2007-11-18,0,0,11,2007,"11-18",0
"5163",2007-11-19,0,0,11,2007,"11-19",0
"5164",2007-11-20,0,0,11,2007,"11-20",0
"5165",2007-11-21,0,0,11,2007,"11-21",0
"5166",2007-11-22,0,0,11,2007,"11-22",0
"5167",2007-11-23,0,0,11,2007,"11-23",0
"5168",2007-11-24,0,0,11,2007,"11-24",0
"5169",2007-11-25,0,0,11,2007,"11-25",0
"5170",2007-11-26,0,0,11,2007,"11-26",0
"5171",2007-11-27,0,0,11,2007,"11-27",0
"5172",2007-11-28,0,0,11,2007,"11-28",0
"5173",2007-11-29,0,0,11,2007,"11-29",0
"5174",2007-11-30,0,0,11,2007,"11-30",0
"5175",2007-12-01,0,0,12,2007,"12-01",0
"5176",2007-12-02,0,0,12,2007,"12-02",0
"5177",2007-12-03,0,0,12,2007,"12-03",0
"5178",2007-12-04,0,0,12,2007,"12-04",0
"5179",2007-12-05,0,0,12,2007,"12-05",0
"5180",2007-12-06,0,0,12,2007,"12-06",0
"5181",2007-12-07,0,0,12,2007,"12-07",0
"5182",2007-12-08,0,0,12,2007,"12-08",0
"5183",2007-12-09,0,0,12,2007,"12-09",0
"5184",2007-12-10,0,0,12,2007,"12-10",0
"5185",2007-12-11,0,0,12,2007,"12-11",0
"5186",2007-12-12,0,0,12,2007,"12-12",0
"5187",2007-12-13,0,0,12,2007,"12-13",0
"5188",2007-12-14,0,0,12,2007,"12-14",0
"5189",2007-12-15,0,0,12,2007,"12-15",0
"5190",2007-12-16,0,0,12,2007,"12-16",0
"5191",2007-12-17,0,0,12,2007,"12-17",0
"5192",2007-12-18,0,0,12,2007,"12-18",0
"5193",2007-12-19,0,0,12,2007,"12-19",0
"5194",2007-12-20,0,0,12,2007,"12-20",0
"5195",2007-12-21,0,0,12,2007,"12-21",0
"5196",2007-12-22,0,0,12,2007,"12-22",0
"5197",2007-12-23,0,0,12,2007,"12-23",0
"5198",2007-12-24,0,0,12,2007,"12-24",0
"5199",2007-12-25,0,0,12,2007,"12-25",0
"5200",2007-12-26,0,0,12,2007,"12-26",0
"5201",2007-12-27,0,0,12,2007,"12-27",0
"5202",2007-12-28,0,0,12,2007,"12-28",0
"5203",2007-12-29,0,0,12,2007,"12-29",0
"5204",2007-12-30,0,0,12,2007,"12-30",0
"5205",2007-12-31,0,0,12,2007,"12-31",0
"5206",2008-01-01,0,0,1,2008,"01-01",0
"5207",2008-01-02,0,0,1,2008,"01-02",0
"5208",2008-01-03,0,0,1,2008,"01-03",0
"5209",2008-01-04,0,0,1,2008,"01-04",0
"5210",2008-01-05,0,0,1,2008,"01-05",0
"5211",2008-01-06,0,0,1,2008,"01-06",0
"5212",2008-01-07,0,0,1,2008,"01-07",0
"5213",2008-01-08,0,0,1,2008,"01-08",0
"5214",2008-01-09,0,0,1,2008,"01-09",0
"5215",2008-01-10,0,0,1,2008,"01-10",0
"5216",2008-01-11,0,0,1,2008,"01-11",0
"5217",2008-01-12,0,0,1,2008,"01-12",0
"5218",2008-01-13,0,0,1,2008,"01-13",0
"5219",2008-01-14,0,0,1,2008,"01-14",0
"5220",2008-01-15,0,0,1,2008,"01-15",0
"5221",2008-01-16,0,0,1,2008,"01-16",0
"5222",2008-01-17,0,0,1,2008,"01-17",0
"5223",2008-01-18,0,0,1,2008,"01-18",0
"5224",2008-01-19,0,0,1,2008,"01-19",0
"5225",2008-01-20,0,0,1,2008,"01-20",0
"5226",2008-01-21,0,0,1,2008,"01-21",0
"5227",2008-01-22,0,0,1,2008,"01-22",0
"5228",2008-01-23,0,0,1,2008,"01-23",0
"5229",2008-01-24,0,0,1,2008,"01-24",0
"5230",2008-01-25,0,0,1,2008,"01-25",0
"5231",2008-01-26,0,0,1,2008,"01-26",0
"5232",2008-01-27,0,0,1,2008,"01-27",0
"5233",2008-01-28,0,0,1,2008,"01-28",0
"5234",2008-01-29,0,0,1,2008,"01-29",0
"5235",2008-01-30,0,0,1,2008,"01-30",0
"5236",2008-01-31,0,0,1,2008,"01-31",0
"5237",2008-02-01,0,0,2,2008,"02-01",0
"5238",2008-02-02,0,0,2,2008,"02-02",0
"5239",2008-02-03,0,0,2,2008,"02-03",0
"5240",2008-02-04,0,0,2,2008,"02-04",0
"5241",2008-02-05,0,0,2,2008,"02-05",0
"5242",2008-02-06,0,0,2,2008,"02-06",0
"5243",2008-02-07,0,0,2,2008,"02-07",0
"5244",2008-02-08,0,0,2,2008,"02-08",0
"5245",2008-02-09,0,0,2,2008,"02-09",0
"5246",2008-02-10,0,0,2,2008,"02-10",0
"5247",2008-02-11,0,0,2,2008,"02-11",0
"5248",2008-02-12,0,0,2,2008,"02-12",0
"5249",2008-02-13,0,0,2,2008,"02-13",0
"5250",2008-02-14,0,0,2,2008,"02-14",0
"5251",2008-02-15,0,0,2,2008,"02-15",0
"5252",2008-02-16,0,0,2,2008,"02-16",0
"5253",2008-02-17,0,0,2,2008,"02-17",0
"5254",2008-02-18,0,0,2,2008,"02-18",0
"5255",2008-02-19,0,0,2,2008,"02-19",0
"5256",2008-02-20,0,0,2,2008,"02-20",0
"5257",2008-02-21,0,0,2,2008,"02-21",0
"5258",2008-02-22,0,0,2,2008,"02-22",0
"5259",2008-02-23,0,0,2,2008,"02-23",0
"5260",2008-02-24,0,0,2,2008,"02-24",0
"5261",2008-02-25,0,0,2,2008,"02-25",0
"5262",2008-02-26,0,0,2,2008,"02-26",0
"5263",2008-02-27,0,0,2,2008,"02-27",0
"5264",2008-02-28,0,0,2,2008,"02-28",0
"5265",2008-02-29,0,0,2,2008,"02-29",0
"5266",2008-03-01,0,0,3,2008,"03-01",0
"5267",2008-03-02,0,0,3,2008,"03-02",0
"5268",2008-03-03,0,0,3,2008,"03-03",0
"5269",2008-03-04,0,0,3,2008,"03-04",0
"5270",2008-03-05,0,0,3,2008,"03-05",0
"5271",2008-03-06,0,0,3,2008,"03-06",0
"5272",2008-03-07,0,0,3,2008,"03-07",0
"5273",2008-03-08,0,0,3,2008,"03-08",0
"5274",2008-03-09,0,0,3,2008,"03-09",0
"5275",2008-03-10,0,0,3,2008,"03-10",0
"5276",2008-03-11,0,0,3,2008,"03-11",0
"5277",2008-03-12,0,0,3,2008,"03-12",0
"5278",2008-03-13,0,0,3,2008,"03-13",0
"5279",2008-03-14,0,0,3,2008,"03-14",0
"5280",2008-03-15,0,0,3,2008,"03-15",0
"5281",2008-03-16,0,0,3,2008,"03-16",0
"5282",2008-03-17,0,0,3,2008,"03-17",0
"5283",2008-03-18,0,0,3,2008,"03-18",0
"5284",2008-03-19,0,0,3,2008,"03-19",0
"5285",2008-03-20,0,0,3,2008,"03-20",0
"5286",2008-03-21,0,0,3,2008,"03-21",0
"5287",2008-03-22,0,0,3,2008,"03-22",0
"5288",2008-03-23,0,0,3,2008,"03-23",0
"5289",2008-03-24,0,0,3,2008,"03-24",0
"5290",2008-03-25,0,0,3,2008,"03-25",0
"5291",2008-03-26,0,0,3,2008,"03-26",0
"5292",2008-03-27,0,0,3,2008,"03-27",0
"5293",2008-03-28,0,0,3,2008,"03-28",0
"5294",2008-03-29,0,0,3,2008,"03-29",0
"5295",2008-03-30,0,0,3,2008,"03-30",0
"5296",2008-03-31,0,0,3,2008,"03-31",0
"5297",2008-04-01,0,0,4,2008,"04-01",0
"5298",2008-04-02,0,0,4,2008,"04-02",0
"5299",2008-04-03,0,0,4,2008,"04-03",0
"5300",2008-04-04,0,0,4,2008,"04-04",0
"5301",2008-04-05,0,0,4,2008,"04-05",0
"5302",2008-04-06,0,0,4,2008,"04-06",0
"5303",2008-04-07,0,0,4,2008,"04-07",0
"5304",2008-04-08,0,0,4,2008,"04-08",0
"5305",2008-04-09,0,0,4,2008,"04-09",0
"5306",2008-04-10,0,0,4,2008,"04-10",0
"5307",2008-04-11,0,0,4,2008,"04-11",0
"5308",2008-04-12,0,0,4,2008,"04-12",0
"5309",2008-04-13,0,0,4,2008,"04-13",0
"5310",2008-04-14,0,0,4,2008,"04-14",0
"5311",2008-04-15,0,0,4,2008,"04-15",0
"5312",2008-04-16,0,0,4,2008,"04-16",0
"5313",2008-04-17,0,0,4,2008,"04-17",0
"5314",2008-04-18,0,0,4,2008,"04-18",0
"5315",2008-04-19,0,0,4,2008,"04-19",0
"5316",2008-04-20,0,0,4,2008,"04-20",0
"5317",2008-04-21,0,0,4,2008,"04-21",0
"5318",2008-04-22,0,0,4,2008,"04-22",0
"5319",2008-04-23,0,0,4,2008,"04-23",0
"5320",2008-04-24,0,0,4,2008,"04-24",0
"5321",2008-04-25,0,0,4,2008,"04-25",0
"5322",2008-04-26,0,0,4,2008,"04-26",0
"5323",2008-04-27,0,0,4,2008,"04-27",0
"5324",2008-04-28,0,0,4,2008,"04-28",0
"5325",2008-04-29,0,0,4,2008,"04-29",0
"5326",2008-04-30,0,0,4,2008,"04-30",0
"5327",2008-05-01,0,0,5,2008,"05-01",0
"5328",2008-05-02,0,0,5,2008,"05-02",0
"5329",2008-05-03,0,0,5,2008,"05-03",0
"5330",2008-05-04,0,0,5,2008,"05-04",0
"5331",2008-05-05,0,0,5,2008,"05-05",0
"5332",2008-05-06,0,0,5,2008,"05-06",0
"5333",2008-05-07,0,0,5,2008,"05-07",0
"5334",2008-05-08,0,0,5,2008,"05-08",0
"5335",2008-05-09,0,0,5,2008,"05-09",0
"5336",2008-05-10,0,0,5,2008,"05-10",0
"5337",2008-05-11,0,0,5,2008,"05-11",0
"5338",2008-05-12,0,0,5,2008,"05-12",0
"5339",2008-05-13,0,0,5,2008,"05-13",0
"5340",2008-05-14,0,0,5,2008,"05-14",0
"5341",2008-05-15,0,0,5,2008,"05-15",0
"5342",2008-05-16,0,0,5,2008,"05-16",0
"5343",2008-05-17,0,0,5,2008,"05-17",0
"5344",2008-05-18,0,0,5,2008,"05-18",0
"5345",2008-05-19,0.016484123865904,0.00777490689038715,5,2008,"05-19",0.006854167
"5346",2008-05-20,0.0557158809328124,0.0262789693945774,5,2008,"05-20",0.02826042
"5347",2008-05-21,0.0723670896705162,0.0341326835865599,5,2008,"05-21",0.0444375
"5348",2008-05-22,0.129796686459906,0.0612199447247484,5,2008,"05-22",0.1124375
"5349",2008-05-23,0.191668449899844,0.0904023995402319,5,2008,"05-23",0.1771042
"5350",2008-05-24,0.125368899892038,0.059131533561636,5,2008,"05-24",0.1002479
"5351",2008-05-25,0.0839378202999267,0.0395901379243967,5,2008,"05-25",0.05048958
"5352",2008-05-26,0.30885987026162,0.145676940612425,5,2008,"05-26",0.1827188
"5353",2008-05-27,0.290117300349365,0.136836814370971,5,2008,"05-27",0.1731979
"5354",2008-05-28,0.317479433930165,0.14974244664137,5,2008,"05-28",0.2026458
"5355",2008-05-29,0.147356046237226,0.0695019977130695,5,2008,"05-29",0.09163125
"5356",2008-05-30,0.0331647385932565,0.0156424907204165,5,2008,"05-30",0.02135625
"5357",2008-05-31,0.0199437439275708,0.00940667234388583,5,2008,"05-31",0.01245417
"5358",2008-06-01,0.0213508970997837,0.0100703706382852,6,2008,"06-01",0.01311146
"5359",2008-06-02,0.0319196567922927,0.0150552350584136,6,2008,"06-02",0.01943646
"5360",2008-06-03,0.0162982414333932,0.00768723352557342,6,2008,"06-03",0.01013333
"5361",2008-06-04,0.0117813666647486,0.00555680299451013,6,2008,"06-04",0.007553125
"5362",2008-06-05,0.0100023788532675,0.00471772506074088,6,2008,"06-05",0.006147917
"5363",2008-06-06,0.0193290141477076,0.00911672870841784,6,2008,"06-06",0.01150312
"5364",2008-06-07,0.0721937407484729,0.0340509217811161,6,2008,"06-07",0.04323646
"5365",2008-06-08,0.0394068719649252,0.0185866572504003,6,2008,"06-08",0.02145417
"5366",2008-06-09,0.0270156531942971,0.0127422112256211,6,2008,"06-09",0.01364687
"5367",2008-06-10,0.0568338850728039,0.0268062875682463,6,2008,"06-10",0.02749479
"5368",2008-06-11,0.278387795004731,0.131304472302524,6,2008,"06-11",0.1517385
"5369",2008-06-12,0.436167744545587,0.205723011427161,6,2008,"06-12",0.3338854
"5370",2008-06-13,0.087238070330451,0.0411467348603975,6,2008,"06-13",0.04667604
"5371",2008-06-14,0.0217667764415885,0.0102665244154875,6,2008,"06-14",0.01049896
"5372",2008-06-15,0.0210030529527783,0.00990630636181327,6,2008,"06-15",0.009616667
"5373",2008-06-16,0.055517719388944,0.0261855044603555,6,2008,"06-16",0.0247
"5374",2008-06-17,0.501461013729799,0.236519254685577,6,2008,"06-17",0.3369063
"5375",2008-06-18,0.526715361360913,0.248430727992054,6,2008,"06-18",0.3357917
"5376",2008-06-19,0.314978844540555,0.148563017887165,6,2008,"06-19",0.1432479
"5377",2008-06-20,0.03636111842628,0.0171500962073828,6,2008,"06-20",0.01620312
"5378",2008-06-21,0.0147846049659491,0.00697331128766705,6,2008,"06-21",0.007684375
"5379",2008-06-22,0.0104378254123368,0.00492310791760633,6,2008,"06-22",0.005769792
"5380",2008-06-23,0.00910845558122929,0.00429609693759731,6,2008,"06-23",0.005366667
"5381",2008-06-24,0.00807471097493509,0.00380852064129189,6,2008,"06-24",0.004121875
"5382",2008-06-25,0.373338501464009,0.176088951471863,6,2008,"06-25",0.2312021
"5383",2008-06-26,0.994978232474311,0.46929173660547,6,2008,"06-26",0.4993125
"5384",2008-06-27,0.317244433179646,0.149631606115703,6,2008,"06-27",0.1365948
"5385",2008-06-28,0.0633203698789956,0.0298657049703665,6,2008,"06-28",0.02835417
"5386",2008-06-29,0.0367766259424377,0.0173460746091869,6,2008,"06-29",0.01634063
"5387",2008-06-30,0.0411482700118589,0.0194080055843579,6,2008,"06-30",0.01852188
"5388",2008-07-01,0.116914340488769,0.0551438534947791,7,2008,"07-01",0.05615417
"5389",2008-07-02,0.124610613789274,0.0587738801071224,7,2008,"07-02",0.05797083
"5390",2008-07-03,0.0531818797527484,0.0250837816250969,7,2008,"07-03",0.02269688
"5391",2008-07-04,0.0248647818051696,0.0117277305701915,7,2008,"07-04",0.01058021
"5392",2008-07-05,0.0165112560196322,0.00778770405029012,7,2008,"07-05",0.00709375
"5393",2008-07-06,0.010612596836187,0.00500554066068624,7,2008,"07-06",0.004610417
"5394",2008-07-07,0.00622623536326622,0.00293666807049171,7,2008,"07-07",0.0027375
"5395",2008-07-08,0.00688586767493667,0.00324779044780754,7,2008,"07-08",0.003073958
"5396",2008-07-09,0.00843800867984081,0.00397987374759654,7,2008,"07-09",0.003871875
"5397",2008-07-10,0.0124954670253329,0.00589361578838987,7,2008,"07-10",0.005904167
"5398",2008-07-11,0.604712073805376,0.285218681173255,7,2008,"07-11",0.265875
"5399",2008-07-12,0.267611599214658,0.126221768509349,7,2008,"07-12",0.09057187
"5400",2008-07-13,0.0282365083072444,0.0133180401205648,7,2008,"07-13",0.009878125
"5401",2008-07-14,0.172501502122067,0.081362111105287,7,2008,"07-14",0.06108125
"5402",2008-07-15,0.0545086167560139,0.025709550804723,7,2008,"07-15",0.01925417
"5403",2008-07-16,0.0238250324749473,0.0112373220839667,7,2008,"07-16",0.008158333
"5404",2008-07-17,0.0468375372803735,0.0220914071194994,7,2008,"07-17",0.01638542
"5405",2008-07-18,0.0832640748843646,0.0392723589561948,7,2008,"07-18",0.02766562
"5406",2008-07-19,0.0425890370453238,0.0200875582028079,7,2008,"07-19",0.01365208
"5407",2008-07-20,0.0223701349745116,0.0105511046851554,7,2008,"07-20",0.007170833
"5408",2008-07-21,0.0393046308936756,0.0185384341955503,7,2008,"07-21",0.01194167
"5409",2008-07-22,0.230603333331756,0.108766438535191,7,2008,"07-22",0.0744125
"5410",2008-07-23,0.476689739898162,0.224835628114703,7,2008,"07-23",0.1466667
"5411",2008-07-24,0.113385570249681,0.0534794726475064,7,2008,"07-24",0.03293646
"5412",2008-07-25,0.0312041358240097,0.0147177522202734,7,2008,"07-25",0.008961458
"5413",2008-07-26,0.0207180887479533,0.00977190005804903,7,2008,"07-26",0.006066667
"5414",2008-07-27,0.01526817851618,0.00720139373586289,7,2008,"07-27",0.004629167
"5415",2008-07-28,0.0113958615044719,0.00537497551303176,7,2008,"07-28",0.00350625
"5416",2008-07-29,0.0176536429346084,0.00832652261104531,7,2008,"07-29",0.005330208
"5417",2008-07-30,0.716090221880819,0.337751332465781,7,2008,"07-30",0.2212604
"5418",2008-07-31,0.832500465764047,0.392657423601837,7,2008,"07-31",0.24625
"5419",2008-08-01,0.3918225026745,0.184807121120577,8,2008,"08-01",0.1092385
"5420",2008-08-02,0.120883938466133,0.0570161552875429,8,2008,"08-02",0.03245833
"5421",2008-08-03,0.235244481341268,0.110955483820946,8,2008,"08-03",0.06521042
