"","site.name","LTER","year","slope","pvalue","n","sig","sig_slopes","mblm_slope","mblm_intercept","mblm_pvalue","mblm_sig","mblm_n"
"343","MPR","LUQ",1990,-1.22059685725206,0.00200363722192814,17,"sig",-1.22059685725206,-0.0354284034968569,69.1813161401538,7.42485401815431e-05,"sig",26
"344","MPR","LUQ",1992,-1.59801909873307,4.58978773917253e-08,49,"sig",-1.59801909873307,-0.0354284034968569,69.1813161401538,7.42485401815431e-05,"sig",26
"345","MPR","LUQ",1993,-0.798807107038791,0.000453320838869199,48,"sig",-0.798807107038791,-0.0354284034968569,69.1813161401538,7.42485401815431e-05,"sig",26
"346","MPR","LUQ",1994,-1.66001249058153,6.17384941202087e-10,48,"sig",-1.66001249058153,-0.0354284034968569,69.1813161401538,7.42485401815431e-05,"sig",26
"347","MPR","LUQ",1995,-2.19683045144284,2.46004903095145e-07,24,"sig",-2.19683045144284,-0.0354284034968569,69.1813161401538,7.42485401815431e-05,"sig",26
"348","MPR","LUQ",1996,-1.19217893838726,0.000107078520791788,41,"sig",-1.19217893838726,-0.0354284034968569,69.1813161401538,7.42485401815431e-05,"sig",26
"349","MPR","LUQ",1997,-0.355312697613909,0.012588902744201,46,"sig",-0.355312697613909,-0.0354284034968569,69.1813161401538,7.42485401815431e-05,"sig",26
"350","MPR","LUQ",1998,-1.30894275618693,5.75870597020123e-07,55,"sig",-1.30894275618693,-0.0354284034968569,69.1813161401538,7.42485401815431e-05,"sig",26
"351","MPR","LUQ",1999,-1.69976287147119,1.15590262914648e-10,54,"sig",-1.69976287147119,-0.0354284034968569,69.1813161401538,7.42485401815431e-05,"sig",26
"352","MPR","LUQ",2000,-2.04289130252091,1.47278296812174e-08,53,"sig",-2.04289130252091,-0.0354284034968569,69.1813161401538,7.42485401815431e-05,"sig",26
"353","MPR","LUQ",2001,-2.37839776305157,6.23784683056091e-10,51,"sig",-2.37839776305157,-0.0354284034968569,69.1813161401538,7.42485401815431e-05,"sig",26
"354","MPR","LUQ",2002,-0.692286162455154,0.00118523713101832,53,"sig",-0.692286162455154,-0.0354284034968569,69.1813161401538,7.42485401815431e-05,"sig",26
"355","MPR","LUQ",2003,-1.77400286149298,7.81650510079312e-06,51,"sig",-1.77400286149298,-0.0354284034968569,69.1813161401538,7.42485401815431e-05,"sig",26
"356","MPR","LUQ",2004,-1.65378839946583,2.25026349291648e-11,52,"sig",-1.65378839946583,-0.0354284034968569,69.1813161401538,7.42485401815431e-05,"sig",26
"357","MPR","LUQ",2005,-1.90724347365127,9.52390064470204e-11,50,"sig",-1.90724347365127,-0.0354284034968569,69.1813161401538,7.42485401815431e-05,"sig",26
"358","MPR","LUQ",2006,-2.5433626717006,1.39055480826694e-13,52,"sig",-2.5433626717006,-0.0354284034968569,69.1813161401538,7.42485401815431e-05,"sig",26
"359","MPR","LUQ",2007,-2.23801746943887,1.09822808503453e-12,50,"sig",-2.23801746943887,-0.0354284034968569,69.1813161401538,7.42485401815431e-05,"sig",26
"360","MPR","LUQ",2008,-1.61857505951255,3.38443795035575e-07,49,"sig",-1.61857505951255,-0.0354284034968569,69.1813161401538,7.42485401815431e-05,"sig",26
"361","MPR","LUQ",2009,-1.19479626022336,0.000130306363860675,52,"sig",-1.19479626022336,-0.0354284034968569,69.1813161401538,7.42485401815431e-05,"sig",26
"362","MPR","LUQ",2010,-2.1470098458158,1.15601823760137e-12,50,"sig",-2.1470098458158,-0.0354284034968569,69.1813161401538,7.42485401815431e-05,"sig",26
"363","MPR","LUQ",2011,-1.48594221957452,3.07980807473554e-11,50,"sig",-1.48594221957452,-0.0354284034968569,69.1813161401538,7.42485401815431e-05,"sig",26
"364","MPR","LUQ",2012,-1.94397707796097,5.64653309784485e-07,40,"sig",-1.94397707796097,-0.0354284034968569,69.1813161401538,7.42485401815431e-05,"sig",26
"365","MPR","LUQ",2013,-1.41671726445677,3.78102741807126e-07,50,"sig",-1.41671726445677,-0.0354284034968569,69.1813161401538,7.42485401815431e-05,"sig",26
"366","MPR","LUQ",2014,-2.12451262811086,1.59370605409246e-12,51,"sig",-2.12451262811086,-0.0354284034968569,69.1813161401538,7.42485401815431e-05,"sig",26
"367","MPR","LUQ",2015,-3.11283419051162,1.60479047330388e-07,52,"sig",-3.11283419051162,-0.0354284034968569,69.1813161401538,7.42485401815431e-05,"sig",26
"368","MQ02.1M","UMR",2010,-3.05256325907752,0.0371974706022623,11,"sig",-3.05256325907752,0.277999330093255,-561.83121674652,0.357272559031875,"not sig",4
"369","MQ02.1M","UMR",2012,1.38731044074037,0.00925707414835476,14,"sig",1.38731044074037,0.277999330093255,-561.83121674652,0.357272559031875,"not sig",4
"370","MQ02.1M","UMR",2013,-2.77309398048441,0.078380376192802,12,"sig",-2.77309398048441,0.277999330093255,-561.83121674652,0.357272559031875,"not sig",4
"371","MQ02.1M","UMR",2018,0.650174612832958,0.0708235395565316,13,"sig",0.650174612832958,0.277999330093255,-561.83121674652,0.357272559031875,"not sig",4
"372","Ob","GRO",2004,-1.49435796185877,0.00173886446420186,7,"sig",-1.49435796185877,-0.0289788177932349,56.6669501409768,0.0322007647525047,"sig",10
"373","Ob","GRO",2005,-1.31022251593454,0.0496754675054141,7,"sig",-1.31022251593454,-0.0289788177932349,56.6669501409768,0.0322007647525047,"sig",10
"374","Ob","GRO",2009,-2.025055556155,0.0137631167533699,5,"sig",-2.025055556155,-0.0289788177932349,56.6669501409768,0.0322007647525047,"sig",10
"375","Ob","GRO",2010,-1.76188179990913,0.0335290999554034,5,"sig",-1.76188179990913,-0.0289788177932349,56.6669501409768,0.0322007647525047,"sig",10
"376","Ob","GRO",2013,-1.10443980056019,0.0825774616089819,6,"sig",-1.10443980056019,-0.0289788177932349,56.6669501409768,0.0322007647525047,"sig",10
"377","Ob","GRO",2014,-1.69638889459824,0.00067025636080524,6,"sig",-1.69638889459824,-0.0289788177932349,56.6669501409768,0.0322007647525047,"sig",10
"378","Ob","GRO",2016,-1.2257069517594,0.0329601471230017,6,"sig",-1.2257069517594,-0.0289788177932349,56.6669501409768,0.0322007647525047,"sig",10
"379","Ob","GRO",2017,-1.9651243800583,0.000504760041961722,6,"sig",-1.9651243800583,-0.0289788177932349,56.6669501409768,0.0322007647525047,"sig",10
"380","Ob","GRO",2018,-1.81230416577118,0.00018015775917251,6,"sig",-1.81230416577118,-0.0289788177932349,56.6669501409768,0.0322007647525047,"sig",10
"381","Ob","GRO",2019,-1.9400215648654,0.0184826642964615,4,"sig",-1.9400215648654,-0.0289788177932349,56.6669501409768,0.0322007647525047,"sig",10
"382","Onyx River at Lake Vanda Weir","MCM",2000,-8.00600654979688,0.00578843601722035,4,"sig",-8.00600654979688,0.0532068669874254,-115.198160394453,0.25,"not sig",3
"383","Onyx River at Lake Vanda Weir","MCM",2012,-8.14594401575337,0.0110336658977897,5,"sig",-8.14594401575337,0.0532068669874254,-115.198160394453,0.25,"not sig",3
"384","Onyx River at Lake Vanda Weir","MCM",2019,-7.3194176894548,0.0412481234694336,3,"sig",-7.3194176894548,0.0532068669874254,-115.198160394453,0.25,"not sig",3
"385","Onyx River at Lower Wright Weir","MCM",2000,-17.2171092932065,0.0337128690560029,5,"sig",-17.2171092932065,0.0218200732340819,-34.5965292702708,1,"not sig",3
"386","Onyx River at Lower Wright Weir","MCM",2009,9.23999785699936,0.0561467981723401,8,"sig",9.23999785699936,0.0218200732340819,-34.5965292702708,1,"not sig",3
"387","Onyx River at Lower Wright Weir","MCM",2019,-19.72038640077,0.0566435963426068,4,"sig",-19.72038640077,0.0218200732340819,-34.5965292702708,1,"not sig",3
"388","Priscu Stream at B1","MCM",1994,-4.29922929479644,0.00249414538206937,4,"sig",-4.29922929479644,-0.0268461336378183,50.4158335999387,0.75,"not sig",3
"389","Priscu Stream at B1","MCM",1999,-3.24958754206011,0.00624781265261785,4,"sig",-3.24958754206011,-0.0268461336378183,50.4158335999387,0.75,"not sig",3
"390","Priscu Stream at B1","MCM",2008,-5.62217310246624,0.0118462224469738,7,"sig",-5.62217310246624,-0.0268461336378183,50.4158335999387,0.75,"not sig",3
"391","Q1","LUQ",1987,-0.968103912583985,0.00259160654706841,55,"sig",-0.968103912583985,0.0040129582130483,-9.66456702006206,0.559958457946777,"not sig",23
"392","Q1","LUQ",1988,-0.955458581780397,0.00013307033854794,21,"sig",-0.955458581780397,0.0040129582130483,-9.66456702006206,0.559958457946777,"not sig",23
"393","Q1","LUQ",1990,-2.04386714271933,2.52364472556224e-05,17,"sig",-2.04386714271933,0.0040129582130483,-9.66456702006206,0.559958457946777,"not sig",23
"394","Q1","LUQ",1991,-0.685854482233306,0.0169811895124672,24,"sig",-0.685854482233306,0.0040129582130483,-9.66456702006206,0.559958457946777,"not sig",23
"395","Q1","LUQ",1992,-1.90759755508702,9.60769465328822e-06,52,"sig",-1.90759755508702,0.0040129582130483,-9.66456702006206,0.559958457946777,"not sig",23
"396","Q1","LUQ",1993,-1.24712611800925,0.000537985040626714,46,"sig",-1.24712611800925,0.0040129582130483,-9.66456702006206,0.559958457946777,"not sig",23
"397","Q1","LUQ",1994,-2.62113700700818,3.49882511455361e-10,52,"sig",-2.62113700700818,0.0040129582130483,-9.66456702006206,0.559958457946777,"not sig",23
"398","Q1","LUQ",1995,-3.53383727111891,0.000142919275015851,24,"sig",-3.53383727111891,0.0040129582130483,-9.66456702006206,0.559958457946777,"not sig",23
"399","Q1","LUQ",1996,-0.579769873328518,0.00151760374184608,45,"sig",-0.579769873328518,0.0040129582130483,-9.66456702006206,0.559958457946777,"not sig",23
"400","Q1","LUQ",1998,-0.960883906904084,0.00646581610029235,57,"sig",-0.960883906904084,0.0040129582130483,-9.66456702006206,0.559958457946777,"not sig",23
"401","Q1","LUQ",1999,-1.11679905658436,1.28067503768486e-05,52,"sig",-1.11679905658436,0.0040129582130483,-9.66456702006206,0.559958457946777,"not sig",23
"402","Q1","LUQ",2000,-1.82173786325925,8.13613555472503e-06,52,"sig",-1.82173786325925,0.0040129582130483,-9.66456702006206,0.559958457946777,"not sig",23
"403","Q1","LUQ",2001,-0.524400793710786,0.0173069791127477,51,"sig",-0.524400793710786,0.0040129582130483,-9.66456702006206,0.559958457946777,"not sig",23
"404","Q1","LUQ",2003,-1.62661171932633,0.000101716237198943,51,"sig",-1.62661171932633,0.0040129582130483,-9.66456702006206,0.559958457946777,"not sig",23
"405","Q1","LUQ",2004,-1.54232084551701,4.68725542368671e-08,52,"sig",-1.54232084551701,0.0040129582130483,-9.66456702006206,0.559958457946777,"not sig",23
"406","Q1","LUQ",2005,-2.75433762526036,7.11026700003246e-09,51,"sig",-2.75433762526036,0.0040129582130483,-9.66456702006206,0.559958457946777,"not sig",23
"407","Q1","LUQ",2007,-1.06316298286512,0.00155413134021725,51,"sig",-1.06316298286512,0.0040129582130483,-9.66456702006206,0.559958457946777,"not sig",23
"408","Q1","LUQ",2008,-1.88313434143988,0.000352764856926039,49,"sig",-1.88313434143988,0.0040129582130483,-9.66456702006206,0.559958457946777,"not sig",23
"409","Q1","LUQ",2009,-1.16102342052063,0.0370999700339799,52,"sig",-1.16102342052063,0.0040129582130483,-9.66456702006206,0.559958457946777,"not sig",23
"410","Q1","LUQ",2011,-1.21075146598946,0.000238485931566205,51,"sig",-1.21075146598946,0.0040129582130483,-9.66456702006206,0.559958457946777,"not sig",23
"411","Q1","LUQ",2012,-1.78427597347748,1.40096438643454e-05,52,"sig",-1.78427597347748,0.0040129582130483,-9.66456702006206,0.559958457946777,"not sig",23
"412","Q1","LUQ",2013,-0.732427060637287,0.0437633485388414,49,"sig",-0.732427060637287,0.0040129582130483,-9.66456702006206,0.559958457946777,"not sig",23
"413","Q1","LUQ",2014,-0.611681225396,0.0880933181175875,51,"sig",-0.611681225396,0.0040129582130483,-9.66456702006206,0.559958457946777,"not sig",23
"414","Q2","LUQ",1987,-0.752283572918739,0.0410059896443897,57,"sig",-0.752283572918739,-0.0203192913285244,38.5880852340116,0.190093994140625,"not sig",17
"415","Q2","LUQ",1988,-1.01236179758365,0.0144924786824731,23,"sig",-1.01236179758365,-0.0203192913285244,38.5880852340116,0.190093994140625,"not sig",17
"416","Q2","LUQ",1990,-1.76701616172783,0.00853790048587915,17,"sig",-1.76701616172783,-0.0203192913285244,38.5880852340116,0.190093994140625,"not sig",17
"417","Q2","LUQ",1992,-1.88794309240906,5.86774979221832e-05,51,"sig",-1.88794309240906,-0.0203192913285244,38.5880852340116,0.190093994140625,"not sig",17
"418","Q2","LUQ",1993,-0.940925288631662,0.0313426419823218,46,"sig",-0.940925288631662,-0.0203192913285244,38.5880852340116,0.190093994140625,"not sig",17
"419","Q2","LUQ",1994,-3.07344401761879,1.70097458289556e-08,38,"sig",-3.07344401761879,-0.0203192913285244,38.5880852340116,0.190093994140625,"not sig",17
"420","Q2","LUQ",1995,-5.74291198368073,3.13362481476735e-06,22,"sig",-5.74291198368073,-0.0203192913285244,38.5880852340116,0.190093994140625,"not sig",17
"421","Q2","LUQ",1999,-1.78304635060088,2.4640335232731e-06,52,"sig",-1.78304635060088,-0.0203192913285244,38.5880852340116,0.190093994140625,"not sig",17
"422","Q2","LUQ",2000,-2.24358522789703,1.74734574353792e-07,38,"sig",-2.24358522789703,-0.0203192913285244,38.5880852340116,0.190093994140625,"not sig",17
"423","Q2","LUQ",2001,-0.516907995352153,0.0360074283447412,39,"sig",-0.516907995352153,-0.0203192913285244,38.5880852340116,0.190093994140625,"not sig",17
"424","Q2","LUQ",2003,-1.40434366075828,0.00482670948700122,51,"sig",-1.40434366075828,-0.0203192913285244,38.5880852340116,0.190093994140625,"not sig",17
"425","Q2","LUQ",2004,-1.62952257903119,2.69643787975859e-05,52,"sig",-1.62952257903119,-0.0203192913285244,38.5880852340116,0.190093994140625,"not sig",17
"426","Q2","LUQ",2005,-2.93027751936594,4.09888809656543e-07,51,"sig",-2.93027751936594,-0.0203192913285244,38.5880852340116,0.190093994140625,"not sig",17
"427","Q2","LUQ",2007,-1.40418573296413,0.0110132775524112,51,"sig",-1.40418573296413,-0.0203192913285244,38.5880852340116,0.190093994140625,"not sig",17
"428","Q2","LUQ",2008,-1.82687614394589,0.021915484905057,49,"sig",-1.82687614394589,-0.0203192913285244,38.5880852340116,0.190093994140625,"not sig",17
"429","Q2","LUQ",2010,-3.70513974963654,9.87480808104378e-07,50,"sig",-3.70513974963654,-0.0203192913285244,38.5880852340116,0.190093994140625,"not sig",17
"430","Q2","LUQ",2011,-1.60648018375854,4.66200678188483e-05,45,"sig",-1.60648018375854,-0.0203192913285244,38.5880852340116,0.190093994140625,"not sig",17
"431","Q3","LUQ",1987,-3.51147268905947,4.4857692377745e-14,53,"sig",-3.51147268905947,0.010197647075707,-22.0814612625072,0.25480926805567,"not sig",20
"432","Q3","LUQ",1988,-1.80853887600161,5.79185643925836e-05,18,"sig",-1.80853887600161,0.010197647075707,-22.0814612625072,0.25480926805567,"not sig",20
"433","Q3","LUQ",1989,-1.02359886251441,0.0142261834681286,31,"sig",-1.02359886251441,0.010197647075707,-22.0814612625072,0.25480926805567,"not sig",20
"434","Q3","LUQ",1990,-1.85111350608864,0.0011794422975523,18,"sig",-1.85111350608864,0.010197647075707,-22.0814612625072,0.25480926805567,"not sig",20
"435","Q3","LUQ",1992,-1.75680667341744,3.69302468481111e-07,51,"sig",-1.75680667341744,0.010197647075707,-22.0814612625072,0.25480926805567,"not sig",20
"436","Q3","LUQ",1993,-0.689133303311203,0.0351290363516214,47,"sig",-0.689133303311203,0.010197647075707,-22.0814612625072,0.25480926805567,"not sig",20
"437","Q3","LUQ",1995,-3.19202973846705,2.52049050728717e-06,25,"sig",-3.19202973846705,0.010197647075707,-22.0814612625072,0.25480926805567,"not sig",20
"438","Q3","LUQ",1996,-0.663651764516605,0.00042960568829185,46,"sig",-0.663651764516605,0.010197647075707,-22.0814612625072,0.25480926805567,"not sig",20
"439","Q3","LUQ",1999,-1.54375951714483,3.27919669250393e-06,52,"sig",-1.54375951714483,0.010197647075707,-22.0814612625072,0.25480926805567,"not sig",20
"440","Q3","LUQ",2000,-0.961103913138032,0.00945845138472522,51,"sig",-0.961103913138032,0.010197647075707,-22.0814612625072,0.25480926805567,"not sig",20
"441","Q3","LUQ",2003,-1.67442400264553,0.000645441218191545,50,"sig",-1.67442400264553,0.010197647075707,-22.0814612625072,0.25480926805567,"not sig",20
"442","Q3","LUQ",2005,-0.512293022309573,0.0199813672062641,52,"sig",-0.512293022309573,0.010197647075707,-22.0814612625072,0.25480926805567,"not sig",20
"443","Q3","LUQ",2007,-1.0808955484079,0.00855273188993593,51,"sig",-1.0808955484079,0.010197647075707,-22.0814612625072,0.25480926805567,"not sig",20
"444","Q3","LUQ",2008,-1.72707803280744,0.0005813197774926,49,"sig",-1.72707803280744,0.010197647075707,-22.0814612625072,0.25480926805567,"not sig",20
"445","Q3","LUQ",2010,-2.38661909421647,3.86116072464247e-06,50,"sig",-2.38661909421647,0.010197647075707,-22.0814612625072,0.25480926805567,"not sig",20
"446","Q3","LUQ",2011,-1.59569139886764,6.2875113249079e-06,49,"sig",-1.59569139886764,0.010197647075707,-22.0814612625072,0.25480926805567,"not sig",20
"447","Q3","LUQ",2012,-1.5411535316379,0.00963819837533437,52,"sig",-1.5411535316379,0.010197647075707,-22.0814612625072,0.25480926805567,"not sig",20
"448","Q3","LUQ",2013,-1.10348180381731,0.048824009973012,50,"sig",-1.10348180381731,0.010197647075707,-22.0814612625072,0.25480926805567,"not sig",20
"449","Q3","LUQ",2014,-0.69602986808859,0.0100936874758601,52,"sig",-0.69602986808859,0.010197647075707,-22.0814612625072,0.25480926805567,"not sig",20
"450","Q3","LUQ",2015,-2.07978145913244,0.0102782026529134,52,"sig",-2.07978145913244,0.010197647075707,-22.0814612625072,0.25480926805567,"not sig",20
"451","QS","LUQ",1983,-1.07408537958372,0.000171843947744207,32,"sig",-1.07408537958372,0.00732469728591521,-15.974836199859,0.607096731770818,"not sig",30
"452","QS","LUQ",1984,-3.14596520064065,7.91440067386795e-20,67,"sig",-3.14596520064065,0.00732469728591521,-15.974836199859,0.607096731770818,"not sig",30
"453","QS","LUQ",1985,-1.61068698976408,2.61578626627164e-14,66,"sig",-1.61068698976408,0.00732469728591521,-15.974836199859,0.607096731770818,"not sig",30
"454","QS","LUQ",1986,-2.6741887714864,1.17596877188548e-06,45,"sig",-2.6741887714864,0.00732469728591521,-15.974836199859,0.607096731770818,"not sig",30
"455","QS","LUQ",1987,-4.04006191955766,2.66990075556959e-11,47,"sig",-4.04006191955766,0.00732469728591521,-15.974836199859,0.607096731770818,"not sig",30
"456","QS","LUQ",1988,-3.1888613288412,3.55189382404833e-07,13,"sig",-3.1888613288412,0.00732469728591521,-15.974836199859,0.607096731770818,"not sig",30
"457","QS","LUQ",1991,-2.98224623786571,0.0387993411614758,21,"sig",-2.98224623786571,0.00732469728591521,-15.974836199859,0.607096731770818,"not sig",30
"458","QS","LUQ",1992,-3.98870416090319,2.12881673433385e-07,51,"sig",-3.98870416090319,0.00732469728591521,-15.974836199859,0.607096731770818,"not sig",30
"459","QS","LUQ",1993,-4.62753129161207,1.26711525422325e-05,49,"sig",-4.62753129161207,0.00732469728591521,-15.974836199859,0.607096731770818,"not sig",30
"460","QS","LUQ",1994,-3.12937847663557,7.90158934908676e-06,48,"sig",-3.12937847663557,0.00732469728591521,-15.974836199859,0.607096731770818,"not sig",30
"461","QS","LUQ",1995,-4.37898853857409,1.7143095009624e-05,22,"sig",-4.37898853857409,0.00732469728591521,-15.974836199859,0.607096731770818,"not sig",30
"462","QS","LUQ",1996,-0.944524999478242,0.00206335666695544,43,"sig",-0.944524999478242,0.00732469728591521,-15.974836199859,0.607096731770818,"not sig",30
"463","QS","LUQ",1997,-0.435130075028059,0.00700311111215611,35,"sig",-0.435130075028059,0.00732469728591521,-15.974836199859,0.607096731770818,"not sig",30
"464","QS","LUQ",1998,-0.845924211152662,0.0629110832131442,47,"sig",-0.845924211152662,0.00732469728591521,-15.974836199859,0.607096731770818,"not sig",30
"465","QS","LUQ",1999,-1.76582206708722,0.00056933424932021,32,"sig",-1.76582206708722,0.00732469728591521,-15.974836199859,0.607096731770818,"not sig",30
"466","QS","LUQ",2000,-2.14372575290392,1.48386775872798e-06,48,"sig",-2.14372575290392,0.00732469728591521,-15.974836199859,0.607096731770818,"not sig",30
"467","QS","LUQ",2001,-1.72013046626598,0.00286249099433712,50,"sig",-1.72013046626598,0.00732469728591521,-15.974836199859,0.607096731770818,"not sig",30
"468","QS","LUQ",2002,-0.867015309283789,0.00700588627453196,52,"sig",-0.867015309283789,0.00732469728591521,-15.974836199859,0.607096731770818,"not sig",30
"469","QS","LUQ",2003,-1.75081818781041,1.48083700182515e-09,51,"sig",-1.75081818781041,0.00732469728591521,-15.974836199859,0.607096731770818,"not sig",30
"470","QS","LUQ",2004,-1.97242039909241,1.15638032721093e-14,52,"sig",-1.97242039909241,0.00732469728591521,-15.974836199859,0.607096731770818,"not sig",30
"471","QS","LUQ",2005,-2.3651371198786,3.55649354554224e-11,51,"sig",-2.3651371198786,0.00732469728591521,-15.974836199859,0.607096731770818,"not sig",30
"472","QS","LUQ",2006,-2.88832340548386,5.12426999378515e-09,52,"sig",-2.88832340548386,0.00732469728591521,-15.974836199859,0.607096731770818,"not sig",30
"473","QS","LUQ",2007,-3.31317837112737,7.57742352509756e-14,51,"sig",-3.31317837112737,0.00732469728591521,-15.974836199859,0.607096731770818,"not sig",30
"474","QS","LUQ",2008,-3.57992055692948,1.00698507834077e-06,46,"sig",-3.57992055692948,0.00732469728591521,-15.974836199859,0.607096731770818,"not sig",30
"475","QS","LUQ",2009,-3.81365444388719,6.0761830855573e-12,52,"sig",-3.81365444388719,0.00732469728591521,-15.974836199859,0.607096731770818,"not sig",30
"476","QS","LUQ",2010,-2.3961096815043,3.70019046027202e-11,50,"sig",-2.3961096815043,0.00732469728591521,-15.974836199859,0.607096731770818,"not sig",30
"477","QS","LUQ",2011,-1.36040910828866,1.20314522720961e-07,50,"sig",-1.36040910828866,0.00732469728591521,-15.974836199859,0.607096731770818,"not sig",30
"478","QS","LUQ",2012,-1.68382240158875,8.2591650161018e-06,51,"sig",-1.68382240158875,0.00732469728591521,-15.974836199859,0.607096731770818,"not sig",30
"479","QS","LUQ",2013,-1.61321206463616,8.39078323829631e-06,52,"sig",-1.61321206463616,0.00732469728591521,-15.974836199859,0.607096731770818,"not sig",30
"480","QS","LUQ",2014,-2.74845214427502,2.5141213053208e-06,37,"sig",-2.74845214427502,0.00732469728591521,-15.974836199859,0.607096731770818,"not sig",30
"481","S65","KRR",2002,0.844959576585543,0.00733484338499707,27,"sig",0.844959576585543,-0.00537764224299222,11.4168632533033,0.293177459564512,"not sig",6
"482","S65","KRR",2003,0.543191030674028,0.000497769944660933,26,"sig",0.543191030674028,-0.00537764224299222,11.4168632533033,0.293177459564512,"not sig",6
"483","S65","KRR",2009,0.613179987131941,0.000312030814154919,24,"sig",0.613179987131941,-0.00537764224299222,11.4168632533033,0.293177459564512,"not sig",6
"484","S65","KRR",2010,-0.488945227206907,0.0121017740990345,24,"sig",-0.488945227206907,-0.00537764224299222,11.4168632533033,0.293177459564512,"not sig",6
"485","S65","KRR",2013,0.752066383845058,0.000170522799265113,27,"sig",0.752066383845058,-0.00537764224299222,11.4168632533033,0.293177459564512,"not sig",6
"486","S65","KRR",2018,0.564781206945011,0.00199001711755217,25,"sig",0.564781206945011,-0.00537764224299222,11.4168632533033,0.293177459564512,"not sig",6
"487","S65A","KRR",2002,1.01664056745708,0.00132497706467849,27,"sig",1.01664056745708,0.0223498102363925,-44.2279306200745,0.4609375,"not sig",8
"488","S65A","KRR",2003,0.757258076363853,0.000317060221460343,25,"sig",0.757258076363853,0.0223498102363925,-44.2279306200745,0.4609375,"not sig",8
"489","S65A","KRR",2008,0.414585243669737,0.0708379298380348,22,"sig",0.414585243669737,0.0223498102363925,-44.2279306200745,0.4609375,"not sig",8
"490","S65A","KRR",2010,-0.644598145986801,0.0250207299864924,24,"sig",-0.644598145986801,0.0223498102363925,-44.2279306200745,0.4609375,"not sig",8
"491","S65A","KRR",2011,0.506314626280957,0.032247262029612,21,"sig",0.506314626280957,0.0223498102363925,-44.2279306200745,0.4609375,"not sig",8
"492","S65A","KRR",2013,1.01552477470324,5.32681335025212e-05,27,"sig",1.01552477470324,0.0223498102363925,-44.2279306200745,0.4609375,"not sig",8
"493","S65A","KRR",2017,0.584441799419352,0.00837056383799406,25,"sig",0.584441799419352,0.0223498102363925,-44.2279306200745,0.4609375,"not sig",8
"494","S65A","KRR",2018,0.949978699841092,8.74328194896633e-06,26,"sig",0.949978699841092,0.0223498102363925,-44.2279306200745,0.4609375,"not sig",8
"495","S65D","KRR",2002,1.09373412139482,0.000563309369555919,27,"sig",1.09373412139482,-0.00527139695837502,11.3331371115598,0.5771484375,"not sig",11
"496","S65D","KRR",2004,0.835796749159425,0.0423650341394542,24,"sig",0.835796749159425,-0.00527139695837502,11.3331371115598,0.5771484375,"not sig",11
"497","S65D","KRR",2006,-0.470919263548193,0.00235420911874404,25,"sig",-0.470919263548193,-0.00527139695837502,11.3331371115598,0.5771484375,"not sig",11
"498","S65D","KRR",2008,0.764686150714895,0.0448562008315561,23,"sig",0.764686150714895,-0.00527139695837502,11.3331371115598,0.5771484375,"not sig",11
"499","S65D","KRR",2009,0.578847296411417,0.0574366757059983,24,"sig",0.578847296411417,-0.00527139695837502,11.3331371115598,0.5771484375,"not sig",11
"500","S65D","KRR",2010,-1.07790955396738,0.0005293250787366,24,"sig",-1.07790955396738,-0.00527139695837502,11.3331371115598,0.5771484375,"not sig",11
"501","S65D","KRR",2011,0.732357828267615,0.0675571485328929,24,"sig",0.732357828267615,-0.00527139695837502,11.3331371115598,0.5771484375,"not sig",11
"502","S65D","KRR",2013,0.694010021064038,0.00816091870631305,27,"sig",0.694010021064038,-0.00527139695837502,11.3331371115598,0.5771484375,"not sig",11
"503","S65D","KRR",2014,0.243454472942145,0.0864881789173476,26,"sig",0.243454472942145,-0.00527139695837502,11.3331371115598,0.5771484375,"not sig",11
"504","S65D","KRR",2017,0.733757709661676,0.00435461484772986,25,"sig",0.733757709661676,-0.00527139695837502,11.3331371115598,0.5771484375,"not sig",11
"505","S65D","KRR",2018,0.747704844490956,0.000850702149988323,26,"sig",0.747704844490956,-0.00527139695837502,11.3331371115598,0.5771484375,"not sig",11
"506","S65E","KRR",2002,1.06796035912331,0.0002989028963028,31,"sig",1.06796035912331,-0.0309412689194835,62.9332348900881,0.064453125,"sig",10
"507","S65E","KRR",2003,0.658117539704798,0.0640052228194695,30,"sig",0.658117539704798,-0.0309412689194835,62.9332348900881,0.064453125,"sig",10
"508","S65E","KRR",2004,0.869977125092267,0.00413177168091958,27,"sig",0.869977125092267,-0.0309412689194835,62.9332348900881,0.064453125,"sig",10
"509","S65E","KRR",2008,0.834808483293584,0.0717030163131867,25,"sig",0.834808483293584,-0.0309412689194835,62.9332348900881,0.064453125,"sig",10
"510","S65E","KRR",2009,0.683095340888498,0.00989774418347062,27,"sig",0.683095340888498,-0.0309412689194835,62.9332348900881,0.064453125,"sig",10
"511","S65E","KRR",2010,-1.00516053603365,0.00214420265485777,24,"sig",-1.00516053603365,-0.0309412689194835,62.9332348900881,0.064453125,"sig",10
"512","S65E","KRR",2013,0.648460555167863,0.0302347917931378,27,"sig",0.648460555167863,-0.0309412689194835,62.9332348900881,0.064453125,"sig",10
"513","S65E","KRR",2014,0.320012762573966,0.0876760909037731,26,"sig",0.320012762573966,-0.0309412689194835,62.9332348900881,0.064453125,"sig",10
"514","S65E","KRR",2017,1.01544620071016,9.6960687927316e-05,25,"sig",1.01544620071016,-0.0309412689194835,62.9332348900881,0.064453125,"sig",10
